day_n,year,month,day,temp_high,temp_avg,temp_low,Dew point high,Dew point avg,Dew point low,Humidity high,Humidity avg,Humidity low,Sea Level Pressure high,Sea Level Pressure avg,Sea Level Pressure low,Visibility high,Visibility avg,Visibility low,Wind high,Wind avg,Wind low,precipitation_sum_mm,Events
506,2014,5,21,19,14,9,10,9,7,94,67,35,1011,1008,1001,31,12,6,21,10,-,0,Rain
507,2014,5,22,18,14,12,12,11,8,94,76,45,1003,1001,999,31,11,2,29,14,53,5.08,"Rain , Thunderstorm"
508,2014,5,23,17,13,11,10,8,7,88,68,44,1008,1005,1002,31,13,9,39,19,45,2.03,Rain
509,2014,5,24,16,13,10,11,9,6,94,76,52,1013,1009,1008,31,11,5,26,13,-,5.08,Rain
510,2014,5,25,18,13,9,9,7,4,93,60,32,1020,1017,1013,31,16,10,27,16,45,0,
511,2014,5,26,12,11,9,11,9,5,94,84,53,1021,1019,1016,31,12,3,13,6,-,7.11,Rain
512,2014,5,27,13,12,10,12,10,8,94,87,74,1016,1014,1013,26,10,3,16,11,-,0.51,Rain
513,2014,5,28,14,12,9,12,11,8,94,88,73,1014,1012,1011,31,12,3,16,11,-,0,Rain
514,2014,5,29,19,16,13,13,12,10,94,78,47,1020,1015,1012,31,12,6,19,8,-,0,Rain
515,2014,5,30,16,14,12,11,9,7,88,71,43,1026,1023,1020,31,13,9,19,11,-,0,
516,2014,5,31,19,13,8,11,8,6,87,63,35,1026,1025,1024,29,14,10,11,5,-,0,
517,2014,6,1,22,17,11,12,9,5,88,58,25,1024,1022,1020,31,16,10,14,6,-,0,
518,2014,6,2,21,17,13,12,11,9,88,68,43,1020,1018,1016,31,14,10,21,11,35,0,Rain
519,2014,6,3,19,16,12,13,11,8,94,76,45,1016,1012,1009,31,13,7,24,11,40,1.02,Rain
520,2014,6,4,14,11,8,11,9,3,94,78,47,1009,1005,1003,31,12,7,47,13,64,2.03,"Rain , Thunderstorm"
521,2014,6,5,19,13,8,9,7,3,94,63,25,1014,1010,1006,31,14,7,27,19,40,0,Rain
522,2014,6,6,23,16,8,12,8,5,87,58,27,1014,1013,1011,31,24,10,26,11,-,0,
523,2014,6,7,22,19,15,17,12,9,94,68,35,1016,1012,1007,31,13,6,26,13,37,4.06,Rain
524,2014,6,8,24,19,13,12,11,9,94,59,30,1019,1018,1016,31,18,10,21,10,42,0,
525,2014,6,9,26,20,15,17,13,10,83,62,34,1019,1016,1014,31,15,3,21,11,37,1.02,Rain
526,2014,6,10,22,18,13,15,10,7,88,59,30,1022,1017,1014,31,17,10,32,16,47,0,
527,2014,6,11,22,17,11,11,9,7,94,60,31,1029,1026,1022,31,15,9,16,14,-,0,
528,2014,6,12,25,18,12,12,9,8,82,52,27,1029,1028,1026,31,21,10,16,10,-,0,
529,2014,6,13,26,19,13,13,11,9,82,52,27,1027,1025,1022,31,19,10,16,10,-,0,
530,2014,6,14,22,18,14,16,13,10,94,71,47,1027,1025,1023,31,11,3,21,11,-,3.05,"Rain , Thunderstorm"
531,2014,6,15,18,16,14,13,11,8,88,68,50,1029,1028,1027,31,13,6,16,11,-,0,Rain
532,2014,6,16,18,16,13,11,9,7,82,66,49,1029,1028,1027,31,15,10,21,13,-,0,Rain
533,2014,6,17,21,17,13,11,8,4,77,56,24,1028,1027,1026,31,15,10,23,14,-,0,
534,2014,6,18,22,18,13,14,11,9,94,65,35,1028,1026,1024,31,14,3,19,11,-,0.25,Rain
535,2014,6,19,21,17,12,14,12,9,94,72,54,1025,1023,1022,31,15,8,19,8,-,0,
536,2014,6,20,23,17,11,12,9,7,82,57,30,1024,1022,1020,31,18,10,21,6,-,0,
537,2014,6,21,24,18,13,12,9,8,77,53,27,1021,1020,1018,31,19,10,19,13,-,0,
538,2014,6,22,24,19,13,13,11,7,82,56,28,1023,1021,1020,31,18,10,19,10,-,0,
539,2014,6,23,26,20,14,15,10,6,83,53,26,1024,1022,1020,31,20,10,13,8,-,0,Rain
540,2014,6,24,24,19,13,15,12,9,94,66,27,1021,1019,1017,31,12,0,23,8,37,0,Fog
541,2014,6,25,21,16,11,12,7,4,82,52,23,1020,1018,1016,31,18,10,19,13,-,0,
542,2014,6,26,22,17,11,13,8,5,88,58,28,1017,1015,1013,31,17,10,21,11,-,1.02,Rain
543,2014,6,27,23,18,14,14,11,7,94,65,25,1014,1012,1011,31,13,6,32,16,52,0,Rain
544,2014,6,28,18,16,12,12,11,10,88,76,52,1012,1010,1008,27,14,9,16,10,-,13.97,Rain
545,2014,6,29,19,16,12,11,9,5,88,65,31,1017,1013,1010,31,16,10,19,10,-,0,Rain
546,2014,6,30,21,16,9,13,10,7,94,70,33,1019,1017,1017,31,16,8,23,6,-,0.51,Rain
547,2014,7,1,23,17,12,11,8,4,88,53,24,1022,1020,1018,27,22,10,21,11,32,0,
548,2014,7,2,24,18,11,13,9,5,88,56,23,1023,1023,1021,27,16,10,24,8,32,0,
549,2014,7,3,27,20,13,11,9,5,77,48,23,1023,1019,1015,27,19,10,29,14,50,0,
550,2014,7,4,27,20,14,16,12,8,94,61,25,1015,1008,1003,31,14,8,37,19,52,0.51,Rain
551,2014,7,5,22,19,16,16,14,12,100,78,53,1004,1002,999,31,13,8,29,19,27,0.76,Rain
552,2014,7,6,22,18,14,14,10,7,94,63,29,1011,1005,1003,26,15,10,24,13,40,0.76,Rain
553,2014,7,7,21,16,11,12,10,8,94,65,36,1016,1015,1011,27,15,10,24,11,37,0,Rain
554,2014,7,8,20,16,12,13,11,7,100,72,32,1017,1015,1014,31,14,3,26,6,-,4.06,"Rain , Thunderstorm"
555,2014,7,9,23,18,12,12,11,8,94,65,29,1019,1018,1017,31,14,5,26,13,37,0,
556,2014,7,10,22,18,14,13,11,9,82,64,44,1019,1017,1017,31,19,10,16,14,-,0,
557,2014,7,11,21,17,12,16,13,11,94,76,54,1019,1017,1016,27,14,6,13,8,-,0.51,Rain
558,2014,7,12,27,21,15,16,14,12,94,69,29,1017,1014,1011,31,11,5,23,8,-,0,
559,2014,7,13,24,20,16,17,14,8,100,70,38,1012,1008,1007,31,14,7,21,14,-,0,Rain
560,2014,7,14,25,18,12,15,10,7,83,57,25,1016,1014,1012,31,17,10,29,14,-,0,
561,2014,7,15,26,22,18,16,13,10,88,59,28,1021,1018,1015,31,17,10,21,14,-,0,Rain
562,2014,7,16,27,21,14,16,13,11,88,60,33,1022,1021,1020,31,19,10,23,11,-,0,
563,2014,7,17,29,23,17,16,15,13,83,60,32,1022,1020,1017,31,19,10,23,10,-,0,Rain
564,2014,7,18,30,24,18,19,16,13,94,62,28,1017,1013,1010,31,14,6,27,16,40,0,"Rain , Thunderstorm"
565,2014,7,19,28,23,19,19,17,15,88,69,38,1012,1008,1006,31,15,10,23,10,-,0.51,"Rain , Thunderstorm"
566,2014,7,20,27,22,17,17,16,14,94,72,39,1014,1010,1008,26,12,8,16,11,-,0,Rain
567,2014,7,21,27,21,16,17,14,13,88,65,35,1021,1018,1014,31,14,7,14,10,-,0,
568,2014,7,22,27,21,16,16,14,13,88,63,33,1023,1022,1021,31,16,8,16,10,-,0,
569,2014,7,23,29,22,15,17,14,12,88,62,28,1023,1020,1017,26,13,10,26,13,-,0,
570,2014,7,24,29,23,16,16,13,7,88,53,20,1019,1017,1016,26,13,6,24,13,45,0,
571,2014,7,25,27,22,16,17,15,12,94,71,36,1018,1017,1016,21,11,5,35,10,-,9.91,"Rain , Thunderstorm"
572,2014,7,26,29,23,18,16,13,10,88,54,26,1017,1016,1015,16,12,10,14,8,-,0,
573,2014,7,27,26,22,18,15,12,8,78,52,25,1018,1016,1015,19,13,8,19,10,-,0,
574,2014,7,28,23,19,14,16,12,9,94,66,33,1017,1015,1014,26,12,2,21,10,-,17.02,"Rain , Thunderstorm"
575,2014,7,29,27,21,16,14,12,9,88,58,25,1017,1016,1014,26,19,10,16,10,-,0,
576,2014,7,30,26,20,14,14,12,9,82,56,30,1017,1016,1015,27,14,10,23,11,-,0,
577,2014,7,31,25,19,14,15,13,12,94,64,32,1016,1014,1012,23,13,10,24,14,39,0,
578,2014,8,1,25,20,16,15,13,11,94,68,36,1012,1009,1007,29,13,10,24,13,-,0,Rain
579,2014,8,2,24,20,15,17,13,10,88,68,43,1007,1004,1002,31,13,10,29,14,45,2.03,Rain
580,2014,8,3,24,18,12,11,9,8,88,57,28,1013,1009,1006,31,18,10,27,16,40,0,
581,2014,8,4,24,19,13,13,11,7,88,59,27,1018,1015,1013,31,20,10,24,11,32,0,
582,2014,8,5,25,19,13,15,13,11,94,69,39,1019,1017,1015,31,16,10,26,13,39,0,Rain
583,2014,8,6,26,21,16,16,14,12,94,70,32,1015,1011,1010,31,14,5,27,14,-,0,Rain
584,2014,8,7,26,20,14,15,12,9,94,61,25,1015,1014,1013,31,19,10,14,8,-,0,
585,2014,8,8,23,19,16,16,14,12,100,70,40,1014,1008,1003,29,12,2,23,8,-,21.08,Rain
586,2014,8,9,23,18,13,14,12,8,94,67,30,1009,1007,1003,31,14,5,27,19,-,0,Rain
587,2014,8,10,22,19,15,19,13,8,94,74,38,1008,1000,992,27,12,5,40,19,60,8.89,"Fog , Rain , Thunderstorm"
588,2014,8,11,22,17,13,14,11,9,88,69,36,1009,1007,1004,31,12,3,35,26,71,19.05,"Rain , Thunderstorm"
589,2014,8,12,21,17,13,11,9,7,88,66,34,1009,1007,1006,31,18,10,32,21,-,0.51,Rain
590,2014,8,13,22,17,12,12,11,9,94,68,37,1009,1005,1004,31,15,10,27,16,-,0,
591,2014,8,14,21,17,13,14,12,11,94,76,43,1011,1009,1009,31,14,9,29,13,-,6.1,"Rain , Thunderstorm"
592,2014,8,15,21,16,12,12,11,9,94,71,41,1021,1016,1011,31,16,7,19,10,-,0.25,Rain
593,2014,8,16,22,17,11,11,9,7,94,62,30,1022,1020,1016,31,16,10,35,13,-,0,
594,2014,8,17,21,17,13,14,9,6,88,63,27,1016,1010,1007,31,16,10,34,24,53,1.02,Rain
595,2014,8,18,20,16,11,13,9,7,88,68,38,1012,1009,1007,31,17,10,23,16,-,0.51,Rain
596,2014,8,19,19,14,9,9,7,4,87,60,29,1016,1013,1011,31,13,10,26,14,-,0.25,Rain
597,2014,8,20,19,13,8,8,6,3,93,62,26,1018,1017,1016,31,17,10,21,10,-,0,
598,2014,8,21,18,12,7,9,8,5,93,67,37,1018,1015,1012,31,17,10,34,13,-,0,Rain
599,2014,8,22,21,17,12,11,9,5,88,63,25,1014,1011,1009,31,16,2,26,16,-,0.51,Rain
600,2014,8,23,19,14,8,9,7,3,93,65,25,1019,1015,1014,31,18,10,23,11,-,0.25,Rain
601,2014,8,24,19,13,7,10,7,5,93,67,32,1020,1019,1016,31,17,10,19,10,35,0,
602,2014,8,25,17,15,13,16,13,8,95,88,61,1016,1008,1001,31,11,3,16,10,-,17.02,Rain
603,2014,8,26,17,14,13,15,13,9,100,88,66,1013,1005,1001,26,11,3,23,10,-,3.05,Rain
604,2014,8,27,20,16,11,15,12,9,94,74,48,1015,1014,1011,31,14,10,26,13,-,0,Rain
605,2014,8,28,23,19,15,17,14,11,96,77,46,1013,1011,1009,31,14,3,27,16,45,0.25,Rain
606,2014,8,29,21,18,14,14,13,11,94,74,43,1014,1013,1012,31,14,10,35,19,47,0.25,Rain
607,2014,8,30,20,18,14,14,12,9,88,67,38,1017,1015,1013,31,15,8,27,23,-,0.25,Rain
608,2014,8,31,22,17,12,12,11,9,94,68,36,1020,1018,1017,31,16,10,21,11,-,0,
609,2014,9,1,19,16,12,17,14,10,94,89,71,1022,1020,1019,27,13,3,19,10,-,1.02,Rain
610,2014,9,2,23,18,12,14,12,10,94,72,36,1024,1023,1022,31,13,4,16,8,-,0,
611,2014,9,3,23,19,14,15,13,9,100,73,41,1024,1022,1021,31,10,3,21,10,-,0,Fog
612,2014,9,4,21,17,13,15,13,12,100,75,53,1022,1019,1017,21,9,2,16,8,-,0,
613,2014,9,5,21,18,16,15,13,12,88,72,49,1017,1016,1015,14,9,5,11,6,-,0,
614,2014,9,6,22,19,16,15,14,12,88,73,51,1015,1014,1013,11,7,5,10,5,-,0,Rain
615,2014,9,7,21,17,13,14,12,8,94,71,41,1018,1016,1014,23,10,2,11,6,-,0,
616,2014,9,8,22,16,10,13,9,7,94,64,28,1021,1019,1018,27,12,5,11,6,-,0,
617,2014,9,9,22,17,12,12,10,8,88,64,33,1022,1021,1020,26,14,10,19,6,-,0,
618,2014,9,10,21,16,11,12,10,8,94,68,38,1022,1022,1020,23,13,9,21,8,-,0,
619,2014,9,11,18,14,10,11,10,8,94,70,45,1024,1022,1021,13,8,5,11,6,-,0,
620,2014,9,12,23,18,13,14,12,9,94,70,33,1026,1024,1023,31,11,5,19,11,-,0,
621,2014,9,13,21,17,12,14,12,11,100,75,45,1027,1026,1025,31,12,3,19,11,-,0,
622,2014,9,14,21,17,12,13,12,10,94,73,45,1027,1023,1020,29,12,6,24,11,-,0,Rain
623,2014,9,15,22,17,12,14,12,9,100,74,35,1020,1017,1015,26,12,5,14,6,-,0,
624,2014,9,16,23,18,13,16,14,11,100,77,39,1016,1014,1013,19,6,2,19,8,-,0,
625,2014,9,17,21,18,16,15,14,13,94,78,59,1014,1012,1010,11,6,3,19,13,-,0,
626,2014,9,18,26,20,14,16,15,13,94,74,43,1011,1009,1008,19,6,2,19,11,35,0,
627,2014,9,19,24,20,16,18,16,15,94,82,52,1013,1011,1009,19,6,1,13,8,-,0,"Rain , Thunderstorm"
628,2014,9,20,19,17,15,17,15,12,100,86,70,1020,1016,1013,19,7,2,14,8,-,0,"Rain , Thunderstorm"
629,2014,9,21,18,14,11,14,10,8,94,71,42,1027,1024,1020,31,14,3,21,11,-,0,Rain
630,2014,9,22,19,13,7,9,8,6,100,68,35,1028,1026,1024,19,10,7,11,6,-,0.25,
631,2014,9,23,19,13,8,11,8,6,100,70,35,1024,1021,1017,23,9,5,19,6,-,0,Fog
632,2014,9,24,19,14,10,13,9,5,94,70,36,1018,1014,1013,31,10,3,23,14,-,0.51,Rain
633,2014,9,25,19,13,7,12,9,5,93,71,48,1022,1020,1018,31,17,10,26,13,-,0,
634,2014,9,26,22,19,15,15,13,10,88,71,41,1027,1023,1021,31,15,5,21,13,-,0,Rain
635,2014,9,27,21,17,12,14,12,11,94,71,43,1028,1026,1024,31,15,10,13,5,-,0,
636,2014,9,28,24,19,14,15,14,13,94,72,41,1024,1021,1019,27,13,6,16,6,-,0,
637,2014,9,29,19,16,13,16,13,12,100,84,61,1021,1020,1019,21,10,4,16,5,-,0.76,Rain
638,2014,9,30,22,18,14,15,13,12,94,78,44,1024,1023,1022,27,10,4,19,13,32,0,
639,2014,10,1,21,18,14,16,13,11,94,76,44,1028,1025,1022,31,14,6,23,13,-,0.51,Rain
640,2014,10,2,22,19,14,14,13,11,94,75,46,1030,1028,1024,31,15,6,21,8,35,0,
641,2014,10,3,22,17,12,14,13,11,100,81,41,1026,1022,1017,31,9,0,21,11,39,0,Fog
642,2014,10,4,18,13,7,15,11,5,94,85,60,1020,1014,1010,29,10,4,23,11,-,9.91,Rain
643,2014,10,5,16,10,4,8,5,3,100,72,36,1022,1019,1013,31,18,10,14,6,-,0,Fog
644,2014,10,6,13,10,7,11,8,4,94,81,59,1013,1003,998,31,15,7,32,16,-,6.1,Rain
645,2014,10,7,15,11,7,10,7,3,100,76,34,1003,998,994,31,13,2,39,14,-,0.25,Rain
646,2014,10,8,18,12,7,13,9,5,94,79,52,1003,996,993,31,15,10,35,14,45,1.02,Rain
647,2014,10,9,18,14,11,11,10,8,88,77,48,1005,999,995,31,15,3,39,21,53,2.03,"Rain , Thunderstorm"
648,2014,10,10,18,13,9,12,10,8,94,80,45,1011,1009,1005,31,17,10,26,14,42,3.05,Rain
649,2014,10,11,17,13,9,12,10,8,100,81,51,1013,1011,1010,31,13,8,24,10,-,0.51,Rain
650,2014,10,12,14,10,6,11,8,5,100,84,57,1014,1010,1003,31,14,6,23,6,37,2.03,"Fog , Rain"
651,2014,10,13,14,12,11,13,11,9,100,91,83,1003,998,996,31,11,5,26,19,-,1.02,Rain
652,2014,10,14,14,13,12,12,12,11,95,91,81,1007,1004,999,31,12,6,16,11,-,0.25,Rain
653,2014,10,15,15,13,12,13,12,11,100,90,73,1007,1004,999,26,9,2,16,8,-,3.05,Rain
654,2014,10,16,18,14,11,14,12,11,100,87,58,1004,1002,999,31,12,6,21,10,34,0.25,Rain
655,2014,10,17,19,16,13,15,14,12,100,84,62,1011,1009,1004,29,14,8,24,13,42,0.51,Rain
656,2014,10,18,19,18,16,16,15,14,94,81,67,1013,1011,1008,31,15,10,29,21,-,0,Rain
657,2014,10,19,21,17,14,16,13,11,94,78,48,1016,1013,1011,31,14,5,34,21,47,0,Rain
658,2014,10,20,17,14,12,11,11,9,88,76,50,1017,1016,1012,31,15,10,27,19,-,0.25,
659,2014,10,21,14,11,8,13,6,1,94,65,37,1021,1009,1001,31,14,3,47,27,69,3.05,Rain
660,2014,10,22,14,10,6,8,5,1,87,70,46,1026,1024,1021,29,17,10,26,19,-,0,Rain
661,2014,10,23,16,13,11,14,10,7,94,76,58,1023,1020,1016,31,14,9,23,16,-,0,
662,2014,10,24,17,13,10,14,13,9,94,86,68,1016,1015,1012,31,13,9,24,14,-,0.25,Rain
663,2014,10,25,16,11,7,9,8,6,100,75,41,1021,1018,1016,31,13,10,26,13,-,0,
664,2014,10,26,16,13,12,9,8,7,77,67,45,1022,1021,1020,31,12,10,27,18,40,0,
665,2014,10,27,18,16,12,13,12,9,94,80,55,1022,1020,1017,31,14,8,29,16,40,0,
666,2014,10,28,18,14,9,14,12,9,100,83,47,1017,1013,1011,31,13,0,24,11,37,0,"Fog , Rain"
667,2014,10,29,14,13,12,14,12,10,100,92,80,1018,1016,1013,26,7,1,16,11,-,2.03,Rain
668,2014,10,30,18,16,13,15,14,12,100,89,72,1019,1018,1017,13,6,1,16,10,-,0,
669,2014,10,31,23,17,12,15,13,11,100,78,40,1019,1016,1015,31,13,3,23,8,48,0,
670,2014,11,1,18,16,13,15,11,6,94,74,39,1016,1014,1011,29,13,9,32,18,48,0.25,Rain
671,2014,11,2,16,13,10,13,11,8,94,82,64,1011,1005,999,29,14,0,27,23,50,11.94,Rain
672,2014,11,3,10,8,6,9,7,4,94,84,60,999,992,989,31,14,2,23,14,34,5.08,Rain
673,2014,11,4,13,8,3,7,5,3,100,86,46,998,993,989,31,11,0,21,6,-,11.94,"Fog , Rain , Snow , Thunderstorm"
674,2014,11,5,11,7,3,7,4,2,93,83,61,1010,1005,999,27,10,5,16,8,-,0,Rain
675,2014,11,6,12,6,0,10,4,0,100,82,53,1010,1006,996,31,10,1,29,11,-,0.25,"Fog , Rain"
676,2014,11,7,13,10,8,12,8,5,95,80,52,1000,994,989,31,11,2,42,23,42,5.08,Rain
677,2014,11,8,14,11,7,11,8,5,94,84,64,1002,1001,998,31,14,5,34,18,52,2.03,Rain
678,2014,11,9,13,10,6,9,7,4,100,83,47,1005,1003,1001,31,11,0,14,6,32,0,Fog
679,2014,11,10,13,9,6,9,8,5,93,83,60,1005,1003,1000,31,16,9,26,13,-,0,Rain
680,2014,11,11,13,11,9,10,9,7,94,80,59,1001,996,993,31,13,5,32,21,-,0.25,Rain
681,2014,11,12,13,12,10,11,9,6,94,84,54,1004,997,992,31,13,3,24,16,-,3.05,Rain
682,2014,11,13,13,11,8,11,9,8,100,87,73,1005,1003,1001,27,14,5,29,16,-,0.25,Rain
683,2014,11,14,14,11,7,12,9,6,94,81,56,1002,999,997,31,14,3,26,18,-,9.91,Rain
684,2014,11,15,13,9,6,11,8,6,100,91,78,1001,999,998,23,11,5,13,8,-,2.03,Rain
685,2014,11,16,11,9,7,9,8,8,100,92,81,1001,999,998,11,8,3,11,8,-,0.25,Rain
686,2014,11,17,10,9,7,8,7,6,100,89,79,1006,1001,997,31,11,5,19,13,-,2.03,Rain
687,2014,11,18,13,10,7,9,8,6,93,86,60,1014,1010,1006,27,11,6,13,8,-,0.25,Rain
688,2014,11,19,11,9,7,9,7,5,100,88,70,1023,1019,1014,10,5,3,14,10,-,0,
689,2014,11,20,11,8,6,8,6,5,93,87,66,1026,1024,1023,13,6,3,16,8,-,0,
690,2014,11,21,10,7,4,9,6,4,100,91,82,1023,1018,1012,6,4,2,19,10,-,1.02,Rain
691,2014,11,22,14,11,8,13,12,9,100,94,88,1015,1013,1011,14,5,1,14,10,-,0.51,Rain
692,2014,11,23,9,7,4,13,8,2,100,91,87,1022,1017,1014,26,9,2,14,8,-,13.97,Rain
693,2014,11,24,8,4,1,5,2,1,100,90,69,1028,1026,1023,23,12,5,11,5,-,0.25,Fog
694,2014,11,25,9,4,-1,8,4,0,100,90,74,1027,1022,1015,27,9,5,14,6,-,2.03,"Fog , Rain"
695,2014,11,26,10,9,8,9,8,7,100,96,92,1015,1011,1007,6,3,1,8,5,-,2.03,Rain
696,2014,11,27,11,9,8,9,8,7,100,91,74,1007,1003,1001,31,9,2,16,6,-,0,Rain
697,2014,11,28,12,10,8,10,9,9,94,88,74,1007,1003,1001,14,8,5,23,13,-,0.51,Rain
698,2014,11,29,13,10,6,10,8,5,100,86,68,1013,1010,1007,11,8,3,14,8,-,0,Rain
699,2014,11,30,12,8,4,9,7,4,100,87,63,1015,1014,1012,31,8,0,19,6,-,0,"Fog , Rain"
700,2014,12,1,8,7,6,8,4,3,93,80,67,1015,1014,1013,26,9,6,16,13,-,0,Rain
701,2014,12,2,8,7,6,7,4,2,100,80,62,1024,1018,1014,31,11,1,27,13,-,1.02,Rain
702,2014,12,3,8,6,4,5,3,1,93,78,56,1025,1023,1020,31,15,9,23,16,37,0.51,Rain
703,2014,12,4,5,4,3,4,3,0,100,87,61,1020,1016,1014,16,8,2,23,10,-,4.06,Rain
704,2014,12,5,7,4,2,4,3,0,100,87,72,1025,1020,1016,31,10,5,14,6,-,0,Rain
705,2014,12,6,6,2,-1,3,1,-1,100,85,60,1029,1027,1024,31,15,10,14,8,-,0.25,
706,2014,12,7,11,7,2,8,4,-1,93,79,47,1024,1019,1016,31,14,10,35,16,-,0.51,Rain
707,2014,12,8,7,4,1,2,1,-1,93,76,51,1027,1020,1017,31,17,10,23,13,-,0,Rain
708,2014,12,9,12,6,-1,11,3,-1,100,86,64,1029,1024,1013,31,15,3,37,14,52,0.25,Rain
709,2014,12,10,9,7,6,11,3,1,90,70,44,1017,1015,1012,31,18,3,40,27,-,0,Rain
710,2014,12,11,10,8,5,6,3,2,82,72,51,1013,1009,1001,31,15,10,40,31,-,0.25,Rain
711,2014,12,12,9,6,2,9,4,-1,94,79,59,1005,997,991,31,11,3,40,26,55,1.02,Rain
712,2014,12,13,7,3,0,2,1,-1,100,83,53,1015,1011,1005,31,19,9,13,8,-,0,
713,2014,12,14,10,4,-1,9,3,-1,100,84,62,1015,1012,1008,31,16,9,29,14,45,0.25,Rain
714,2014,12,15,10,7,4,8,5,3,100,85,67,1014,1012,1008,31,16,6,26,16,-,0,Rain
715,2014,12,16,8,4,0,6,3,1,100,90,65,1016,1014,1009,31,11,0,21,10,-,3.05,"Fog , Rain"
716,2014,12,17,13,9,4,11,10,6,100,90,76,1009,1006,1003,31,12,6,34,21,55,0.25,Rain
717,2014,12,18,13,12,11,11,11,10,94,85,74,1011,1010,1009,31,12,10,37,29,60,0,
718,2014,12,19,12,9,5,11,6,2,94,75,46,1024,1015,1008,31,15,5,35,26,-,0.51,Rain
719,2014,12,20,9,7,4,4,3,2,87,75,53,1031,1027,1024,31,15,10,32,19,45,0,Rain
720,2014,12,21,12,8,3,9,6,3,93,80,65,1032,1026,1021,31,12,10,35,23,47,0,Rain
721,2014,12,22,13,12,10,11,9,7,94,77,63,1021,1018,1017,31,14,8,40,32,55,0,Rain
722,2014,12,23,13,11,10,9,7,5,82,72,58,1019,1016,1014,31,12,10,42,32,61,0,Rain
723,2014,12,24,12,8,4,10,4,-2,94,71,38,1024,1017,1012,31,13,10,34,26,45,0.25,Rain
724,2014,12,25,8,6,2,3,2,1,93,79,51,1033,1029,1024,31,19,10,24,16,-,0,
725,2014,12,26,9,4,-1,8,2,-1,100,91,76,1033,1023,999,31,13,3,29,10,-,4.06,Rain
726,2014,12,27,4,3,2,8,1,-1,93,83,64,1015,1008,999,31,13,9,42,26,61,0,Rain
727,2014,12,28,6,2,-2,1,-2,-3,100,76,45,1039,1030,1015,31,17,8,16,11,-,0,
728,2014,12,29,6,1,-4,2,-1,-4,100,87,62,1043,1041,1038,24,10,5,13,8,-,0.25,
729,2014,12,30,6,1,-4,2,-1,-4,100,90,68,1042,1039,1036,27,9,3,14,6,-,0.25,
730,2014,12,31,8,2,-4,5,2,-4,100,89,70,1036,1034,1032,19,9,0,23,8,37,0.25,Fog
731,2015,1,1,12,8,4,11,7,3,94,88,78,1033,1027,1020,18,9,5,39,21,60,0.51,Rain
732,2015,1,2,11,7,4,12,4,0,94,70,41,1035,1029,1019,31,16,3,35,24,50,0,Rain
733,2015,1,3,6,4,2,6,3,1,100,91,70,1033,1024,1014,31,10,2,19,10,-,7.11,Rain
734,2015,1,4,3,1,-2,3,1,-2,100,97,90,1037,1035,1031,13,4,0,13,6,27,0,Fog
735,2015,1,5,10,6,2,8,5,2,100,86,67,1034,1029,1023,31,10,3,19,10,-,0.25,
736,2015,1,6,10,6,2,9,4,1,100,83,63,1027,1021,1017,31,14,5,32,14,39,1.02,Rain
737,2015,1,7,10,6,1,9,4,-1,100,84,59,1027,1023,1018,29,14,10,34,14,53,0.25,Rain
738,2015,1,8,11,9,7,10,7,3,95,82,66,1027,1021,1016,31,13,3,34,23,-,11.94,Rain
739,2015,1,9,16,11,6,13,9,5,94,79,57,1024,1018,1014,31,13,8,52,32,71,0,Rain
740,2015,1,10,14,9,4,11,5,-3,94,69,33,1020,1015,1009,31,13,8,61,35,69,0.76,Rain
741,2015,1,11,9,6,2,5,2,-1,87,71,47,1025,1022,1019,31,17,10,34,24,-,0.51,Rain
742,2015,1,12,12,9,7,11,8,4,94,82,62,1020,1010,1002,31,13,3,42,29,66,3.05,Rain
743,2015,1,13,9,6,3,10,5,0,94,82,66,1004,1002,1000,31,13,5,35,24,47,2.03,"Rain , Thunderstorm"
744,2015,1,14,9,6,2,7,2,-1,93,74,47,1009,1004,992,31,13,8,42,26,60,2.03,Rain
745,2015,1,15,9,7,5,9,3,-2,94,71,40,997,991,987,31,13,5,53,34,69,0.51,Rain
746,2015,1,16,7,4,0,3,1,-1,93,73,47,1013,1005,998,31,20,10,34,19,48,0.25,Rain
747,2015,1,17,7,2,-3,2,-1,-4,93,80,54,1014,1012,1011,31,16,10,21,13,-,0.25,Rain
748,2015,1,18,4,1,-1,3,1,-2,100,87,66,1015,1012,1010,27,11,5,11,6,-,0,Rain
749,2015,1,19,5,2,-2,1,-1,-3,100,79,49,1016,1014,1012,31,12,5,13,6,-,0,
750,2015,1,20,5,-1,-7,1,-2,-7,100,83,59,1012,1010,1005,31,11,5,26,6,-,0.25,"Fog , Rain"
751,2015,1,21,4,3,2,2,2,0,95,88,71,1014,1008,1004,27,9,5,24,18,-,0.25,Rain
752,2015,1,22,4,1,-2,1,-1,-3,100,81,52,1026,1020,1014,11,7,3,11,6,-,0,
753,2015,1,23,7,-1,-8,7,-1,-8,100,87,62,1027,1024,1017,11,7,3,23,8,-,1.02,"Fog , Rain"
754,2015,1,24,7,4,1,8,1,-2,100,75,49,1032,1026,1016,31,17,5,26,16,-,0,Rain
755,2015,1,25,8,3,-2,6,2,-3,100,81,57,1033,1030,1025,31,15,10,27,11,-,0.25,
756,2015,1,26,9,7,4,9,4,1,94,77,49,1028,1024,1021,31,16,10,23,16,-,0.25,Rain
757,2015,1,27,9,6,2,4,3,0,93,77,60,1029,1026,1019,31,18,10,21,13,-,0,
