id,kernel,lml,white_added,second_exception
341,l+r*p,98.3000142404,False,False
341,l*r+p,197.647670493,False,False
341,l*p+r,-68.8156201051,True,False
341,l*r*p,-20.6759795695,True,False
342,l,-326.996971953,False,False
342,p,-329.967535353,False,False
342,r,-175.109423476,False,False
342,l+r,-149337.603923,False,False
342,l+p,-254.284230408,False,False
342,p+r,-346.532495366,False,False
342,l*r,-183.977727223,True,False
342,l*p,-337.393159601,True,False
342,p*r,-95.2520499919,False,False
342,l+r+p,11.547657478,False,False
342,l+r*p,5.93996840725,False,False
342,l*r+p,-183.919944462,True,False
342,l*p+r,-185.811944995,False,False
342,l*r*p,-122.686478732,False,False
343,l,-148.710576302,False,False
343,p,172.740723083,False,False
343,r,165.333747922,False,False
343,l+r,147.601880975,False,False
343,l+p,-134.757496244,False,False
343,p+r,147.755585103,False,False
343,l*r,-146.227143906,False,False
343,l*p,85.7379146603,False,False
343,p*r,174.297877442,False,False
343,l+r+p,-41.4178217336,False,False
343,l+r*p,-48.2705252843,True,False
343,l*r+p,182.350987929,False,False
343,l*p+r,102.41870065,False,False
343,l*r*p,-144.182770165,False,False
344,l,-176.924647659,False,False
344,p,139.404931559,False,False
344,r,121.601532134,False,False
344,l+r,115.874184079,False,False
344,l+p,-74.9615618774,False,False
344,p+r,118.560729148,False,False
344,l*r,-24.0462127191,True,False
344,l*p,66.2429876533,False,False
344,p*r,-116.621467709,True,False
344,l+r+p,-8.98962498025,True,False
344,l+r*p,125.927293265,False,False
344,l*r+p,-24.0937637698,True,False
344,l*p+r,154.109776414,False,False
344,l*r*p,0.628137338964,True,False
345,l,-407.483471555,False,False
345,p,-424.109220456,False,False
345,r,-446.699095294,False,False
345,l+r,-408.996669235,True,False
345,l+p,-407.058844878,False,False
345,p+r,-445.423143572,True,False
345,l*r,-168.761930061,True,False
345,l*p,-100.615081088,True,False
345,p*r,-166.737050352,False,False
345,l+r+p,-437.708435699,True,False
345,l+r*p,-6477479.81396,True,False
345,l*r+p,-171.36774242,True,False
345,l*p+r,-332.997438455,False,False
345,l*r*p,-168.801643236,True,False
346,l,-147.10839256,False,False
346,p,178.552606696,False,False
346,r,-98022573.1249,False,False
346,l+r,-133.856848152,False,False
346,l+p,162.069374691,False,False
346,p+r,174.570490696,False,False
346,l*r,-144.591154837,False,False
346,l*p,-8.67990871306,True,False
346,p*r,106.992516968,False,False
346,l+r+p,-133.123767029,False,False
346,l+r*p,99.5067837374,False,False
346,l*r+p,-117.745786342,False,False
346,l*p+r,120.268684329,False,False
346,l*r*p,-144.58530019,False,False
347,l,-148.16412785,False,False
347,p,-146.105236121,False,False
347,r,-148.992658515,False,False
347,l+r,-134.165562181,False,False
347,l+p,-39.8191156221,False,False
347,p+r,64.1604614144,False,False
347,l*r,-145.682122011,False,False
347,l*p,-8.92716570597,True,False
347,p*r,106.260281745,False,False
347,l+r+p,112.790869995,False,False
347,l+r*p,-137.103649452,True,False
347,l*r+p,183.320084703,False,False
347,l*p+r,115.225456628,False,False
347,l*r*p,-144.129729525,False,False
348,l,-326.297558768,False,False
348,p,-326.139215344,False,False
348,r,-322.814513743,True,False
348,l+r,-790463.580568,True,False
348,l+p,-311.886045643,False,False
348,p+r,-319.401968534,True,False
348,l*r,-89.2376145259,False,False
348,l*p,-39.8170281736,False,False
348,p*r,-211.229427403,True,False
348,l+r+p,-311.883912959,False,False
348,l+r*p,-203.586735473,True,False
348,l*r+p,-91.352133804,False,False
348,l*p+r,-268.450910306,False,False
348,l*r*p,-59.0519741047,False,False
349,l,-149.599827962,False,False
349,p,185.372467847,False,False
349,r,180.349847444,False,False
349,l+r,175.381203079,False,False
349,l+p,-78.2043018547,True,False
349,p+r,185.248747876,False,False
349,l*r,-142.850885306,False,False
349,l*p,134.377770369,False,False
349,p*r,202.728285359,False,False
349,l+r+p,3.01978078759,True,False
349,l+r*p,108.798454478,False,False
349,l*r+p,-137.099557987,False,False
349,l*p+r,-82.6087828453,True,False
349,l*r*p,-142.86153084,False,False
350,l,-191.918489692,False,False
350,p,121.010916979,False,False
350,r,130.696085639,False,False
350,l+r,-7.20273974277,True,False
350,l+p,-127.570788566,False,False
350,p+r,135.02019921,False,False
350,l*r,-185.567402594,True,False
350,l*p,88.558559965,False,False
350,p*r,139.682607736,False,False
350,l+r+p,104.951242384,False,False
350,l+r*p,150.907666069,False,False
350,l*r+p,28.7625925654,False,False
350,l*p+r,88.4182964955,False,False
350,l*r*p,-185.451411687,False,False
351,l,-423.384924903,False,False
351,p,-427.285481938,False,False
351,r,-70086115.123,False,False
351,l+r,-430.020443915,False,False
351,l+p,-394.735129155,False,False
351,p+r,-456.772646311,False,False
351,l*r,-246.027369437,True,False
351,l*p,-215.14934015,True,False
351,p*r,-225.775284978,False,False
351,l+r+p,-248.722992437,False,False
351,l+r*p,-428.237122917,True,False
351,l*r+p,-246.023011523,True,False
351,l*p+r,-570.604002202,False,False
351,l*r*p,-243.247127239,True,False
352,l,-71.7494921113,False,False
352,p,-66.7960581663,False,False
352,r,182.902700827,False,False
352,l+r,-15.947573061,True,False
352,l+p,24.2914452244,False,False
352,p+r,176.315410181,False,False
352,l*r,12.2415628497,True,False
352,l*p,-71.6588047108,False,False
352,p*r,207.164256769,False,False
352,l+r+p,-41.9571195636,True,False
352,l+r*p,202.695757286,False,False
352,l*r+p,-69.918645927,False,False
352,l*p+r,72.3262275657,False,False
352,l*r*p,-11.4644628483,True,False
353,l,-68.430710371,False,False
353,p,18.7975001642,False,False
353,r,133.200738992,False,False
353,l+r,-72.3309984657,True,False
353,l+p,201.595232931,False,False
353,p+r,-137.911373257,False,False
353,l*r,132.612040803,False,False
353,l*p,-68.9022779174,False,False
353,p*r,-84.3970305941,True,True
353,l+r+p,-72.3348733686,True,False
353,l+r*p,-305.592441097,True,False
353,l*r+p,12.2477478896,True,False
353,l*p+r,-68.8221932157,True,False
353,l*r*p,132.628258231,False,False
354,l,-326.002207004,False,False
354,p,-391.490089794,False,False
354,r,-33946.6618964,False,False
354,l+r,-162.588111343,False,False
354,l+p,-267.057181219,False,False
354,p+r,-168.497599216,False,False
354,l*r,-183.806723159,True,False
354,l*p,-90.6516470794,True,False
354,p*r,-102.787181326,True,False
354,l+r+p,-122.799287778,True,False
354,l+r*p,-207.15090622,False,False
354,l*r+p,-212.372473301,False,False
354,l*p+r,-308.284079876,False,False
354,l*r*p,-379.600933392,True,True
355,l,-135.472531406,False,False
355,p,187.405685757,False,False
355,r,151.617811814,False,False
355,l+r,145.453114975,False,False
355,l+p,-131.443728445,False,False
355,p+r,-150.922437419,False,False
355,l*r,122.974908447,False,False
355,l*p,98.1776113022,False,False
355,p*r,70.3198235411,False,False
355,l+r+p,123.908953718,False,False
355,l+r*p,79.4498944775,False,False
355,l*r+p,167.478510124,False,False
355,l*p+r,120.562557621,False,False
355,l*r*p,122.904051285,False,False
356,l,-185.450924476,False,False
356,p,-157.583915592,False,False
356,r,98.9108848766,False,False
356,l+r,95.6890301361,False,False
356,l+p,-178.378335702,False,False
356,p+r,29.6748251685,False,False
356,l*r,-33.9124821532,True,False
356,l*p,49.9539467583,False,False
356,p*r,124.38196172,False,False
356,l+r+p,-29.0725000331,True,False
356,l+r*p,128.300635029,False,False
356,l*r+p,-162.581206006,True,False
356,l*p+r,-403.023092513,True,True
356,l*r*p,95.4383767631,False,False
357,l,-420.592806014,False,False
357,p,-421.53709543,False,False
357,r,-407.864416479,False,False
357,l+r,-663068.821156,False,False
357,l+p,-618.815579334,False,False
357,p+r,-419.294603657,False,False
357,l*r,-239.109334191,True,False
357,l*p,-158.31615034,True,False
357,p*r,-178.900950101,False,False
357,l+r+p,-546.287519799,True,False
357,l+r*p,-866.530294141,False,False
357,l*r+p,-737.224719328,True,True
357,l*p+r,-419.695396948,False,False
357,l*r*p,-237.313004925,True,False
358,l,-145.9615722,False,False
358,p,-143.494264458,False,False
358,r,108.472383236,False,False
358,l+r,98.6908305162,False,False
358,l+p,1.27500756185,True,False
358,p+r,107.326066905,False,False
358,l*r,-143.366412933,False,False
358,l*p,121.78673286,False,False
358,p*r,169.421816629,False,False
358,l+r+p,-53.7541856157,True,False
358,l+r*p,-178.288258039,True,False
358,l*r+p,138.409771282,False,False
358,l*p+r,122.400457267,False,False
358,l*r*p,-142.624357279,True,False
359,l,-145.988165991,False,False
359,p,-143.623791738,False,False
359,r,-124.126748751,False,False
359,l+r,-133.035501658,True,False
359,l+p,-24.9275383878,False,False
359,p+r,-122.530020263,False,False
359,l*r,-143.399367049,True,False
359,l*p,-20.3454610806,True,False
359,p*r,-31.0126761056,True,False
359,l+r+p,142.605925857,False,False
359,l+r*p,-7.07417875203,True,False
359,l*r+p,-203.460402309,True,False
359,l*p+r,-9.31829506273,True,False
359,l*r*p,-143.391065533,True,False
360,l,-314.352383382,False,False
360,p,-312.270706621,False,False
360,r,-177.104311952,False,False
360,l+r,-179.213416775,False,False
360,l+p,-317.246147938,False,False
360,p+r,-129.152653844,False,False
360,l*r,-123.012148321,True,False
360,l*p,-41.0426735632,True,False
360,p*r,-235.769328566,False,False
360,l+r+p,-298.407578195,True,False
360,l+r*p,-304.532440087,True,False
360,l*r+p,-109.297423499,True,False
360,l*p+r,-42.043726478,True,False
360,l*r*p,-123.085287514,True,False
361,l,-67.9937087873,False,False
361,p,23.7748747042,False,False
361,r,224.79765657,False,False
361,l+r,211.359485016,False,False
361,l+p,-76.7394426303,False,False
361,p+r,236.904077928,False,False
361,l*r,134.534234295,False,False
361,l*p,-70.758955766,True,False
361,p*r,237.649302229,False,False
361,l+r+p,-0.767601411376,True,False
361,l+r*p,-29.8484371309,True,False
361,l*r+p,176.611676163,False,False
361,l*p+r,-73.6959641163,True,False
361,l*r*p,134.528346856,False,False
362,l,-194.426274449,False,False
362,p,-11.5103353633,True,False
362,r,107.248716048,False,False
362,l+r,73.9929979013,False,False
362,l+p,-28.9792877268,False,False
362,p+r,-196.532899032,False,False
362,l*r,-186.780729338,False,False
362,l*p,-125.751277611,False,False
362,p*r,26.0911263725,False,False
362,l+r+p,102.033646747,False,False
362,l+r*p,-49.0576035868,True,False
362,l*r+p,29.8689806688,False,False
362,l*p+r,-23.6545579641,True,False
362,l*r*p,-186.880291376,False,False
363,l,-422.675002986,False,False
363,p,-428.137185577,True,False
363,r,-5165396962.79,False,False
363,l+r,-451.874951804,False,False
363,l+p,-424.818720876,True,False
363,p+r,-439.834564235,False,False
363,l*r,-246.95216922,True,False
363,l*p,-196.519610287,True,False
363,p*r,-265.633592492,False,False
363,l+r+p,-450.153258832,False,False
363,l+r*p,-6100.97645706,True,False
363,l*r+p,-246.899616665,True,False
363,l*p+r,-506.570604226,True,False
363,l*r*p,-244.242715538,True,False
364,l,-147.721552063,False,False
364,p,205.514631702,False,False
364,r,187.528939819,False,False
364,l+r,149.387240032,False,False
364,l+p,60.7779913272,False,False
364,p+r,190.834066253,False,False
364,l*r,-141.414179761,False,False
364,l*p,-147.388419182,True,False
364,p*r,-79.3956217737,False,False
364,l+r+p,207.171651584,False,False
364,l+r*p,-161.478074658,True,False
364,l*r+p,9.70113301175,True,False
364,l*p+r,-82.5670932228,True,False
364,l*r*p,-141.421476124,False,False
365,l,-147.676471147,False,False
365,p,206.480475524,False,False
365,r,150.593270157,False,False
365,l+r,148.795883686,False,False
365,l+p,1.82559622907,True,False
365,p+r,152.925765345,False,False
365,l*r,-141.39479818,False,False
365,l*p,-8.4323385972,True,False
365,p*r,-56.8915362832,True,False
365,l+r+p,-72.2714445842,True,False
365,l+r*p,-175.249950205,True,True
365,l*r+p,-41.4350295184,False,False
365,l*p+r,-82.5470310913,False,False
365,l*r*p,-141.404121984,False,False
366,l,-246.968084006,False,False
366,p,-221.094348632,False,False
366,r,-378551.11858,False,False
366,l+r,-74.3012426514,True,False
366,l+p,-250.757837269,False,False
366,p+r,-95.7361893178,True,False
366,l*r,-76.3967627108,True,False
366,l*p,-173.791762327,True,False
366,p*r,56.1583028095,False,False
366,l+r+p,-45.6610311887,False,False
366,l+r*p,-197.664682866,False,False
366,l*r+p,60.8538215245,False,False
366,l*p+r,-542889.523238,False,False
366,l*r*p,-110.672523244,True,False
367,l,-151.533184799,False,False
367,p,166.471103842,False,False
367,r,158.492801016,False,False
367,l+r,-0.638182073483,True,False
367,l+p,28.6810680047,False,False
367,p+r,158.726182078,False,False
367,l*r,118.555317683,False,False
367,l*p,119.326331404,False,False
367,p*r,-115.089563979,False,False
367,l+r+p,145.433434484,False,False
367,l+r*p,119.703328287,False,False
367,l*r+p,-69.8487705657,True,False
367,l*p+r,-83.4926466557,True,False
367,l*r*p,-144.00151085,False,False
368,l,-192.224867274,False,False
368,p,-193.341428378,False,False
368,r,84.7319905713,False,False
368,l+r,-57.9313024912,True,False
368,l+p,-20.5625163348,False,False
368,p+r,57.4978685882,False,False
368,l*r,-51.9591749075,True,False
368,l*p,85.4277754868,False,False
368,p*r,-130.438552186,False,False
368,l+r+p,66.1575500708,False,False
368,l+r*p,42.0379412842,False,False
368,l*r+p,157.678992863,False,False
368,l*p+r,28.544969103,False,False
368,l*r*p,-50.4631996217,True,False
369,l,-344.779976386,False,False
369,p,-331.130580209,False,False
369,r,-211.608861896,False,False
369,l+r,-144.026768079,True,False
369,l+p,-404.284650324,False,False
369,p+r,-131.400674946,True,False
369,l*r,-74.2554664535,False,False
369,l*p,-271.194915912,False,False
369,p*r,-10888.9772013,False,False
369,l+r+p,-379.985311153,False,False
369,l+r*p,-246.593833998,False,False
369,l*r+p,-59.0128515199,False,False
369,l*p+r,-372.233264526,False,False
369,l*r*p,-136.632955192,False,False
370,l,-150.676068569,False,False
370,p,168.791566416,False,False
370,r,150.421343279,False,False
370,l+r,-23.8835845374,True,False
370,l+p,33.3051745691,False,False
370,p+r,145.434649665,False,False
370,l*r,-23.5983772216,True,False
370,l*p,125.535195722,False,False
370,p*r,181.990960459,False,False
370,l+r+p,-187.328989078,True,False
370,l+r*p,173.696940995,False,False
370,l*r+p,8.11436736884,True,False
370,l*p+r,-143.038744947,False,False
370,l*r*p,-32.583443761,True,False
371,l,-67.941116874,False,False
371,p,11.5903251387,False,False
371,r,217.044512531,False,False
371,l+r,-71.2337942052,True,False
371,l+p,219.429871189,False,False
371,p+r,224.060042996,False,False
371,l*r,131.70399563,False,False
371,l*p,-68.2824893165,False,False
371,p*r,190.502432063,False,False
371,l+r+p,37.9248729002,False,False
371,l+r*p,239.445880202,False,False
371,l*r+p,177.077155894,False,False
371,l*p+r,-1.84318859998,True,False
371,l*r*p,131.72673574,False,False
372,l,-327.212952864,False,False
372,p,-327.893078796,False,False
372,r,-13.4884007777,False,False
372,l+r,-146.766648433,False,False
372,l+p,-257.40563753,False,False
372,p+r,-14.5038259007,False,False
372,l*r,-50.4880235399,False,False
372,l*p,-40.2196419664,False,False
372,p*r,-18.2413825859,False,False
372,l+r+p,-50.3655332095,False,False
372,l+r*p,-108.477584866,False,False
372,l*r+p,-270.795492157,False,False
372,l*p+r,-91.6904757783,True,False
372,l*r*p,-36.8556132131,False,False
373,l,-145.665557201,False,False
373,p,-143.349150211,False,False
373,r,151.893796729,False,False
373,l+r,148.545846554,False,False
373,l+p,-128.011036214,False,False
373,p+r,151.719490666,False,False
373,l*r,-12.5253080362,True,False
373,l*p,-132.727898328,False,False
373,p*r,-78.7523743718,True,False
373,l+r+p,141.457029071,False,False
373,l+r*p,-15.3723981794,True,False
373,l*r+p,157.958473787,False,False
373,l*p+r,119.088209041,False,False
373,l*r*p,-143.042827403,False,False
374,l,-187.070556596,False,False
374,p,87.4485955106,False,False
374,r,106.88945376,False,False
374,l+r,103.893212113,False,False
374,l+p,-173.476765018,False,False
374,p+r,107.867096955,False,False
374,l*r,-36.3686020899,True,False
374,l*p,-20.5443794507,True,False
374,p*r,-76.474821381,False,False
374,l+r+p,37.8912418181,False,False
374,l+r*p,-6.64080653691,True,False
374,l*r+p,46.3137596394,False,False
374,l*p+r,-21.0129263656,True,False
374,l*r*p,-32.2337551455,True,False
375,l,-419.596518363,False,False
375,p,-109.135120087,False,False
375,r,-125.5540534,False,False
375,l+r,-314.816813662,False,False
375,l+p,-455.275630138,False,False
375,p+r,-533.3842608,False,False
375,l*r,-156.312244195,True,False
375,l*p,-1508731.64533,True,True
375,p*r,-230.672713616,False,False
375,l+r+p,-518.773173364,False,False
375,l+r*p,-209.904701108,False,False
375,l*r+p,-1632.33634852,False,False
375,l*p+r,-279.753526051,True,False
375,l*r*p,-242.111084067,False,False
376,l,-136.286832987,False,False
376,p,180.117608909,False,False
376,r,160.166042023,False,False
376,l+r,140.610310954,False,False
376,l+p,-132.12653749,False,False
376,p+r,159.514214671,False,False
376,l*r,122.486857509,False,False
376,l*p,8.58524898131,True,False
376,p*r,154.806828451,False,False
376,l+r+p,150.185134342,False,False
376,l+r*p,3.05414276877,True,False
376,l*r+p,5.52259250595,True,False
376,l*p+r,127.527833159,False,False
376,l*r*p,122.467950118,False,False
377,l,-136.132085437,False,False
377,p,176.543489127,False,False
377,r,173.616341434,False,False
377,l+r,168.759595313,False,False
377,l+p,-138.309481628,True,False
377,p+r,185.531860007,False,False
377,l*r,9.49430310192,True,False
377,l*p,8.88808328165,True,False
377,p*r,169.55202328,False,False
377,l+r+p,99.062115256,False,False
377,l+r*p,-146.115479054,False,False
377,l*r+p,132.112628617,False,False
377,l*p+r,165.796161578,False,False
377,l*r*p,123.189579893,False,False
378,l,-324.955243546,False,False
378,p,-324.594070476,False,False
378,r,-3484726.07642,False,False
378,l+r,-2496954.99201,False,False
378,l+p,-59.1626601405,True,False
378,p+r,-132.608117001,False,False
378,l*r,-94.7119475359,True,False
378,l*p,-83.2642855511,True,False
378,p*r,-203.860980185,False,False
378,l+r+p,-12.6567763417,False,False
378,l+r*p,-155.665173422,False,False
378,l*r+p,-56.701853644,False,False
378,l*p+r,-343.827577399,False,False
378,l*r*p,-132.454022578,False,False
379,l,-68.4174612953,False,False
379,p,20.8805474667,False,False
379,r,223.841158532,False,False
379,l+r,0.68505452239,True,False
379,l+p,-70.9411707638,False,False
379,p+r,223.156079334,False,False
379,l*r,-20.8669085078,True,False
379,l*p,-68.0917049536,False,False
379,p*r,82.4376655813,False,False
379,l+r+p,228.499724525,False,False
379,l+r*p,6.31871625662,True,False
379,l*r+p,133.384063174,False,False
379,l*p+r,225.191881498,False,False
379,l*r*p,132.910226599,False,False
380,l,-109.120007717,False,False
380,p,-103.869073115,False,False
380,r,182.085960212,False,False
380,l+r,-8.48153098863,True,False
380,l+p,-109.905113666,False,False
380,p+r,-21.7894281448,False,False
380,l*r,-39.4369835793,True,False
380,l*p,84.2334338885,False,False
380,p*r,200.759285375,False,False
380,l+r+p,175.430599119,False,False
380,l+r*p,0.87713339702,True,False
380,l*r+p,106.050239184,False,False
380,l*p+r,152.253092525,False,False
380,l*r*p,98.4924274642,False,False
381,l,-422.737323545,False,False
381,p,-426.828595194,False,False
381,r,-223.519736917,False,False
381,l+r,-223.13867781,False,False
381,l+p,-358.732451093,False,False
381,p+r,-403.243326972,False,False
381,l*r,-208.660530203,False,False
381,l*p,-359.062451406,False,False
381,p*r,-123.949042365,False,False
381,l+r+p,-290.042106055,False,False
381,l+r*p,-224.314799813,False,False
381,l*r+p,-428.506343972,False,False
381,l*p+r,-260.262172064,True,False
381,l*r*p,-173.096359143,True,False
382,l,-146.629874207,False,False
382,p,204.967954903,False,False
382,r,169.404435959,False,False
382,l+r,-24.4968019689,True,False
382,l+p,-76.1440047811,False,False
382,p+r,-151.876112423,False,False
382,l*r,-140.937698023,False,False
382,l*p,151.529554037,False,False
382,p*r,208.660256465,False,False
382,l+r+p,165.313256113,False,False
382,l+r*p,-18.0128129683,True,False
382,l*r+p,95.778185177,False,False
382,l*p+r,-82.4754331132,False,False
382,l*r*p,-11.5215303164,False,False
383,l,-148.016811031,False,False
383,p,-148.843705818,False,False
383,r,197.439576176,False,False
383,l+r,193.900700105,False,False
383,l+p,65.9075377127,False,False
383,p+r,9.89875394273,True,False
383,l*r,-141.854065383,False,False
383,l*p,-82.2903961599,False,False
383,p*r,-188.22744044,False,False
383,l+r+p,-47.6101664495,True,False
383,l+r*p,-167.066408886,False,False
383,l*r+p,88.7090487838,False,False
383,l*p+r,6.46039356014,True,False
383,l*r*p,-141.863887089,False,False
384,l,-326.844324882,False,False
384,p,-128.910476174,False,False
384,r,-137.829536458,False,False
384,l+r,-33379.1621138,False,False
384,l+p,-252.769160818,False,False
384,p+r,-101.392349972,False,False
384,l*r,-88.2981164794,True,False
384,l*p,-326.545307385,False,False
384,p*r,-113.492762573,True,False
384,l+r+p,-19.8411179241,False,False
384,l+r*p,-171.417675643,False,False
384,l*r+p,-87.3177180695,True,False
384,l*p+r,-91.6522455795,True,False
384,l*r*p,-78.8459965968,True,False
385,l,-135.555830646,False,False
385,p,-131.61314431,False,False
385,r,157.251448201,False,False
385,l+r,-57.3184475845,True,False
385,l+p,-23.576465239,False,False
385,p+r,102.046157845,False,False
385,l*r,142.04937846,False,False
385,l*p,110.272803558,False,False
385,p*r,180.841132944,False,False
385,l+r+p,155.721953875,False,False
385,l+r*p,-159.677618699,True,False
385,l*r+p,-15.1076029884,True,False
385,l*p+r,7.60005138682,True,False
385,l*r*p,125.463995081,False,False
386,l,-190.977782983,False,False
386,p,-189.259900631,False,False
386,r,119.116428269,False,False
386,l+r,-8.204992043,True,False
386,l+p,-110.031131212,False,False
386,p+r,119.006134327,False,False
386,l*r,81.4137413027,False,False
386,l*p,-169.989935311,False,False
386,p*r,-178.801241446,False,False
386,l+r+p,115.49005082,False,False
386,l+r*p,-7.68829197467,True,False
386,l*r+p,-6.38807108707,True,False
386,l*p+r,104.15507002,False,False
386,l*r*p,-187.091157365,False,False
387,l,-430.837718511,False,False
387,p,-457.505609157,False,False
387,r,-265701.093858,False,False
387,l+r,-553178.82493,False,False
387,l+p,-5501.61485514,False,False
387,p+r,-522.985613445,False,False
387,l*r,-165.333620052,False,False
387,l*p,-154.711101213,True,False
387,p*r,-289.231830362,False,False
387,l+r+p,-228.831322689,True,False
387,l+r*p,-156.582243891,True,False
387,l*r+p,-162.584488641,False,False
387,l*p+r,-5770.14843553,True,False
387,l*r*p,-285.464751158,False,False
388,l,-146.337450459,False,False
388,p,-144.062335867,False,False
388,r,159.731842703,False,False
388,l+r,156.591384959,False,False
388,l+p,-131.919995267,False,False
388,p+r,170.597670506,False,False
388,l*r,-142.948535676,False,False
388,l*p,-7.88687508941,True,False
388,p*r,186.213835526,False,False
388,l+r+p,-132.389534349,False,False
388,l+r*p,1.92344780725,True,False
388,l*r+p,-144.742922005,False,False
388,l*p+r,-9.388261546,True,False
388,l*r*p,-143.776009263,False,False
389,l,-135.680419186,False,False
389,p,173.325266038,False,False
389,r,-68.8016100377,False,False
389,l+r,-74.7071826294,False,False
389,l+p,154.842267443,False,False
389,p+r,-68.8171120719,False,False
389,l*r,121.948912388,False,False
389,l*p,123.245466782,False,False
389,p*r,-149.4575883,False,False
389,l+r+p,140.184482619,False,False
389,l+r*p,-159.427179891,True,False
389,l*r+p,-45.9872520614,True,False
389,l*p+r,-19.9318212008,True,False
389,l*r*p,-43.7568602473,True,False
390,l,-324.90872839,False,False
390,p,-315.860555194,False,False
390,r,-181.356524183,False,False
390,l+r,-184.645087785,False,False
390,l+p,-433.048495662,False,False
390,p+r,-86.0142965224,False,False
390,l*r,-92.6448882328,True,False
390,l*p,-282.914409584,True,False
390,p*r,-205.639091228,False,False
390,l+r+p,-8.91893626799,False,False
390,l+r*p,-149.369841113,False,False
390,l*r+p,-199.657977379,True,False
390,l*p+r,-82.0666383792,True,False
390,l*r*p,-240.105810106,True,False
391,l,-150.590319988,False,False
391,p,177.659296323,False,False
391,r,164.946452464,False,False
391,l+r,-7.85985827394,True,False
391,l+p,-13.9033224664,False,False
391,p+r,161.383714977,False,False
391,l*r,122.272180121,False,False
391,l*p,-149.859224594,False,False
391,p*r,9.47507218566,True,False
391,l+r+p,166.932316934,False,False
391,l+r*p,4.92894985635,True,False
391,l*r+p,4.07169301066,True,False
391,l*p+r,167.077918777,False,False
391,l*r*p,138.016850972,False,False
392,l,-109.721338604,False,False
392,p,-104.538946201,False,False
392,r,152.836844601,False,False
392,l+r,149.043845202,False,False
392,l+p,-110.562433225,False,False
392,p+r,149.586897598,False,False
392,l*r,106.091477435,False,False
392,l*p,96.8085049365,False,False
392,p*r,192.97705082,False,False
392,l+r+p,-71.4707417503,True,False
392,l+r*p,98.5899243009,False,False
392,l*r+p,134.845100418,False,False
392,l*p+r,-27.5602780438,True,False
392,l*r*p,3.55988990401,True,False
393,l,-427.088986591,False,False
393,p,-428.334669654,False,False
393,r,-13178292.3158,False,False
393,l+r,-31892275.8259,False,False
393,l+p,-947.254269885,False,False
393,p+r,-693.486134165,False,False
393,l*r,-223.960894838,False,False
393,l*p,-486.919279036,False,False
393,p*r,-256.742221631,True,False
393,l+r+p,-3255.56742225,True,False
393,l+r*p,-190.639086166,False,False
393,l*r+p,-204.733277442,False,False
393,l*p+r,-379.096965372,False,False
393,l*r*p,-172.962614564,False,False
394,l,-68.4188519266,False,False
394,p,30.8960641009,False,False
394,r,182.191741706,False,False
394,l+r,157.937331358,False,False
394,l+p,-19.3475942367,True,False
394,p+r,178.16586566,False,False
394,l*r,11.3996212745,True,False
394,l*p,4.0196358253,False,False
394,p*r,214.166826837,False,False
394,l+r+p,179.150915199,False,False
394,l+r*p,-3.56662604998,True,False
394,l*r+p,-256.978363566,False,False
394,l*p+r,134.462459156,False,False
394,l*r*p,13.8457191074,True,False
395,l,-154.08548324,False,False
395,p,2.5251974639,True,False
395,r,151.430535628,False,False
395,l+r,146.960381077,False,False
395,l+p,-81.7641188222,False,False
395,p+r,158.363655469,False,False
395,l*r,-145.178640417,False,False
395,l*p,107.807322661,False,False
395,p*r,167.429979911,False,False
395,l+r+p,122.349208702,False,False
395,l+r*p,-67.5370017427,True,False
395,l*r+p,78.2611479906,False,False
395,l*p+r,-84.8981951568,True,False
395,l*r*p,-145.194561978,False,False
396,l,-328.536151741,False,False
396,p,-406.681524672,False,False
396,r,-276425.696643,False,False
396,l+r,-245960.139513,False,False
396,l+p,-564.328299668,True,False
396,p+r,-106.649304292,False,False
396,l*r,-92.1778692033,True,False
396,l*p,-439.630702543,False,False
396,p*r,-40.6588067932,False,False
396,l+r+p,-144.74713392,False,False
396,l+r*p,-145.037424055,True,False
396,l*r+p,-136.814759188,False,False
396,l*p+r,-312.070812051,True,False
396,l*r*p,-126.644742075,False,False
397,l,-150.82695198,False,False
397,p,171.813585552,False,False
397,r,166.407537347,False,False
397,l+r,2.89599660753,True,False
397,l+p,-75.6810155485,False,False
397,p+r,179.065493659,False,False
397,l*r,-10.3464900935,True,False
397,l*p,125.037165431,False,False
397,p*r,-161.547783482,False,False
397,l+r+p,160.623648047,False,False
397,l+r*p,4.76063538598,True,False
397,l*r+p,137.772412568,False,False
397,l*p+r,118.261580323,False,False
397,l*r*p,-143.356251263,False,False
398,l,-190.198429336,False,False
398,p,142.454234012,False,False
398,r,143.202889449,False,False
398,l+r,137.727878613,False,False
398,l+p,-119.581177548,True,False
398,p+r,139.711781425,False,False
398,l*r,-23.1709534842,True,False
398,l*p,-124.262458009,False,False
398,p*r,131.492065501,False,False
398,l+r+p,149.558066085,False,False
398,l+r*p,-2.83712700487,True,False
398,l*r+p,-16.4590424049,True,False
398,l*p+r,100.085683185,False,False
398,l*r*p,95.0108119057,False,False
399,l,-344.848876221,False,False
399,p,-342.079703538,False,False
399,r,-233.839306967,False,False
399,l+r,-290.555199401,True,False
399,l+p,-413.545769145,False,False
399,p+r,-288.977072924,True,False
399,l*r,-164.732915669,True,False
399,l*p,-373.119806415,True,False
399,p*r,-307783.680327,True,False
