cid,kernel,lml,white_added,second_exception
350,r,416.524962874,False,False
350,l+r,-28.2044800906,True,False
350,l+p,-1017.51058333,False,False
350,p+r,418.566390674,False,False
350,l*r,-2034.04625777,True,True
350,l*p,-1017.25847881,False,False
350,p*r,497.422160567,False,False
350,l+r+p,416.308084325,False,False
350,l+r*p,497.341994315,False,False
350,l*r+p,-746.668212859,False,False
350,l*p+r,-899.665892274,False,False
350,l*r*p,-1017.2584562,False,False
351,l,-2457.47854523,False,False
351,p,-2492.89379854,False,False
351,r,-391.835336218,False,False
351,l+r,-381.03163657,False,False
351,l+p,-2053.70419309,False,False
351,p+r,-386.255153894,False,False
351,l*r,-18328.7422881,True,True
351,l*p,-33082.985174,True,False
351,p*r,-899.646905412,False,False
351,l+r+p,-369.132697878,False,False
351,l+r*p,-304.429149111,True,False
351,l*r+p,-18224.4353642,True,True
351,l*p+r,-6089.08269879,False,False
351,l*r*p,-18328.7422881,True,True
352,l,-905.341947994,False,False
352,p,-914.785330552,False,False
352,r,324.192608326,False,False
352,l+r,-93.0841768954,True,False
352,l+p,-634.814717575,False,False
352,p+r,324.192336665,False,False
352,l*r,-155.48304524,True,False
352,l*p,-763.456084453,False,False
352,p*r,359.334438004,False,False
352,l+r+p,-94.1483877542,True,False
352,l+r*p,359.566955285,False,False
352,l*r+p,-759.696086832,False,False
352,l*p+r,-763.45275494,False,False
352,l*r*p,-144.183335936,True,False
353,l,-850.309371624,False,False
353,p,-880.941591722,False,False
353,r,1303.67953162,False,False
353,l+r,125.29793139,True,False
353,l+p,1205.24619037,False,False
353,p+r,-882.515492232,False,False
353,l*r,-880.941579532,False,False
353,l*p,-585.494675936,False,False
353,p*r,1284.99367476,False,False
353,l+r+p,125.297931373,True,False
353,l+r*p,114.601534479,True,False
353,l*r+p,-107.28833374,True,False
353,l*p+r,-627.142291207,True,False
353,l*r*p,-880.941585289,False,False
354,l,-1707.40193728,False,False
354,p,-1741.5989866,False,False
354,r,602.084567842,False,False
354,l+r,605.20427573,False,False
354,l+p,-1234.78513741,False,False
354,p+r,602.084528627,False,False
354,l*r,-2129.33969146,True,True
354,l*p,-1515830.83421,True,True
354,p*r,-240.257206758,False,False
354,l+r+p,-1265.41500141,True,False
354,l+r*p,666.314027489,False,False
354,l*r+p,-896.950354711,False,False
354,l*p+r,-1731.19955184,False,False
354,l*r*p,-265.823604132,True,False
355,l,-1003.43089954,False,False
355,p,-1003.86981351,False,False
355,r,275.772905953,False,False
355,l+r,268.149474287,False,False
355,l+p,-1001.47802098,False,False
355,p+r,426.546780043,False,False
355,l*r,-1003.86974028,False,False
355,l*p,-821.508702679,False,False
355,p*r,352.128386404,False,False
355,l+r+p,435.210264653,False,False
355,l+r*p,352.019524695,False,False
355,l*r+p,-418.648962285,False,False
355,l*p+r,-821.506943358,False,False
355,l*r*p,-1003.86973938,False,False
356,l,-1183.76646274,False,False
356,p,-1183.57538688,False,False
356,r,56.5344056491,False,False
356,l+r,56.4481097368,False,False
356,l+p,-1183.76645855,False,False
356,p+r,56.5343938724,False,False
356,l*r,-259.042148386,True,False
356,l*p,-1017.05676738,False,False
356,p*r,132.43835021,False,False
356,l+r+p,-210.056632061,True,False
356,l+r*p,117.212768654,False,False
356,l*r+p,-820.453419532,True,False
356,l*p+r,-1192.61966797,True,False
356,l*r*p,-338.782779244,False,False
357,l,-2296.82165648,False,False
357,p,-2296.91281276,False,False
357,r,-207.831135186,False,False
357,l+r,-208.112497484,False,False
357,l+p,-1584.37951299,False,False
357,p+r,-207.831135032,False,False
357,l*r,-7706.2682348,True,True
357,l*p,-1827.29091696,False,False
357,p*r,-1019.20878128,False,False
357,l+r+p,-1362300.8735,True,True
357,l+r*p,-988.213677399,False,False
357,l*r+p,-677.42886389,False,False
357,l*p+r,-207.831087113,False,False
357,l*r*p,-7706.2682348,True,True
358,l,-923.759197919,False,False
358,p,-955.473209451,False,False
358,r,1067.65469908,False,False
358,l+r,1054.40796602,False,False
358,l+p,1201.39003567,False,False
358,p+r,1207.29280632,False,False
358,l*r,-955.473078465,False,False
358,l*p,-749.74929229,False,False
358,p*r,1225.57630751,False,False
358,l+r+p,-601.632715618,True,False
358,l+r*p,109.411730434,True,False
358,l*r+p,1121.0472352,False,False
358,l*p+r,-726.714574207,False,False
358,l*r*p,-955.473205494,True,False
359,l,-839.075969429,False,False
359,p,-873.884041661,False,False
359,r,1457.47228985,False,False
359,l+r,138.622963928,True,False
359,l+p,1409.73301596,False,False
359,p+r,1456.90735544,False,False
359,l*r,-872.033990781,True,False
359,l*p,-839.094086286,True,False
359,p*r,130.955602252,True,False
359,l+r+p,1405.14037495,False,False
359,l+r*p,1431.94653657,False,False
359,l*r+p,-2033.90881089,True,True
359,l*p+r,-687.229442213,True,False
359,l*r*p,-873.876151475,True,False
360,l,-1662.85601949,False,False
360,p,-1663.03295505,False,False
360,r,423.453525078,False,False
360,l+r,423.4526445,False,False
360,l+p,-1662.85600474,False,False
360,p+r,423.445646638,False,False
360,l*r,-2115.61245858,True,True
360,l*p,-363.989551773,True,False
360,p*r,484.466059306,False,False
360,l+r+p,34.1218439263,True,False
360,l+r*p,42.9709614252,True,False
360,l*r+p,430.723632335,False,False
360,l*p+r,-357.065229954,True,False
360,l*r*p,-2115.61245858,True,True
361,l,-746.313250996,False,False
361,p,-744.90336668,False,False
361,r,882.38314586,False,False
361,l+r,1005.48730643,False,False
361,l+p,-203.579726941,False,False
361,p+r,1005.84731715,False,False
361,l*r,-744.903353783,False,False
361,l*p,-744.903361358,True,False
361,p*r,1036.4402172,False,False
361,l+r+p,77.2904845164,True,False
361,l+r*p,77.2904837038,True,False
361,l*r+p,-744.903367009,False,False
361,l*p+r,-591.919981384,True,False
361,l*r*p,-744.90335232,False,False
362,l,-686.862106242,False,False
362,p,-631.14151708,True,False
362,r,654.579392281,False,False
362,l+r,655.26432942,False,False
362,l+p,-601.669719257,False,False
362,p+r,-631.141333927,False,False
362,l*r,-692.365356466,False,False
362,l*p,-305.988639645,False,False
362,p*r,484.102947321,False,False
362,l+r+p,-96.4769847225,False,False
362,l+r*p,18.7490637454,True,False
362,l*r+p,-692.365374249,False,False
362,l*p+r,-635.573841045,True,False
362,l*r*p,-692.365357729,False,False
363,l,-2209.74697645,False,False
363,p,-2244.17795835,True,False
363,r,33.8963305877,False,False
363,l+r,-6.7148878829,False,False
363,l+p,-1509.66971305,True,False
363,p+r,33.8963602789,False,False
363,l*r,-6092.90485776,True,True
363,l*p,-1837.63456832,False,False
363,p*r,-736.465619924,False,False
363,l+r+p,-1467.02967113,False,False
363,l+r*p,-851.165012994,False,False
363,l*r+p,-6067.07221053,True,True
363,l*p+r,-28038299.3564,True,True
363,l*r*p,-6092.90485776,True,True
364,l,-731.832987153,False,False
364,p,-758.511948824,False,False
364,r,1207.1007701,False,False
364,l+r,1174.23162905,False,False
364,l+p,-317.595630519,False,False
364,p+r,1207.10085318,False,False
364,l*r,-758.511943017,False,False
364,l*p,-731.832991298,True,False
364,p*r,1219.41999401,False,False
364,l+r+p,1211.25045553,False,False
364,l+r*p,96.3488487728,True,False
364,l*r+p,96.0227874931,True,False
364,l*p+r,-668.308750398,True,False
364,l*r*p,-758.511932709,False,False
365,l,-665.230560333,False,False
365,p,-696.453783292,False,False
365,r,1343.80579766,False,False
365,l+r,1391.77535291,False,False
365,l+p,128.546501685,True,False
365,p+r,1388.72853086,False,False
365,l*r,-696.453758149,False,False
365,l*p,-1160.39674163,True,True
365,p*r,-936.388962217,True,True
365,l+r+p,128.702365246,True,False
365,l+r*p,105.948357297,True,False
365,l*r+p,-681.995309889,False,False
365,l*p+r,-283.42525313,False,False
365,l*r*p,-696.453763407,False,False
366,l,-1700.83833364,False,False
366,p,-1701.39294443,False,False
366,r,551.888172949,False,False
366,l+r,6.24977432744,True,False
366,l+p,-1113.63305687,False,False
366,p+r,7.33900476518,True,False
366,l*r,-234.332503815,True,False
366,l*p,-1137062.90168,True,True
366,p*r,619.561738066,False,False
366,l+r+p,609.865840985,False,False
366,l+r*p,622.439754033,False,False
366,l*r+p,-843.847762031,False,False
366,l*p+r,551.888168384,False,False
366,l*r*p,-2105.75175714,True,True
367,l,-841.605713522,False,False
367,p,-841.344084507,False,False
367,r,526.5555525,False,False
367,l+r,-2.8424386308,True,False
367,l+p,-392.963048098,False,False
367,p+r,526.55449096,False,False
367,l*r,314.412605143,False,False
367,l*p,-664.227504332,False,False
367,p*r,605.081044972,False,False
367,l+r+p,526.014319515,False,False
367,l+r*p,509.949726954,False,False
367,l*r+p,-2033.75847045,True,True
367,l*p+r,-1984.63223631,True,True
367,l*r*p,-841.344078488,False,False
368,l,-1374.70274612,False,False
368,p,-1374.66883683,False,False
368,r,-356.69252016,False,False
368,l+r,-393.213399317,True,False
368,l+p,-1374.7027462,False,False
368,p+r,-1159.13328971,False,False
368,l*r,-458.78715476,True,False
368,l*p,-1174.37177624,False,False
368,p*r,-259.170688607,False,False
368,l+r+p,-351.984872728,False,False
368,l+r*p,-259.189718117,False,False
368,l*r+p,-1027.93223654,False,False
368,l*p+r,-1161.52626768,False,False
368,l*r*p,-401.799214911,True,False
369,l,-2299.60914917,False,False
369,p,-2299.55483206,False,False
369,r,-1565.00736738,False,False
369,l+r,-1565.00734631,False,False
369,l+p,-2303.31571896,False,False
369,p+r,-1565.00736051,True,False
369,l*r,-1633.37540233,False,False
369,l*p,-2306.21205622,False,False
369,p*r,-1604.3289767,False,False
369,l+r+p,-2299.55797939,False,False
369,l+r*p,-1604.10472866,False,False
369,l*r+p,-1589.0414934,False,False
369,l*p+r,-1926.73182364,False,False
369,l*r*p,-2535.24951103,False,False
370,l,-1060.08290069,False,False
370,p,-1059.58628811,False,False
370,r,139.447059406,False,False
370,l+r,-134.807061149,True,False
370,l+p,-1060.08290267,False,False
370,p+r,140.44746849,False,False
370,l*r,-184.208808317,True,False
370,l*p,-910.743943994,False,False
370,p*r,194.588619849,False,False
370,l+r+p,-1066.98472906,True,False
370,l+r*p,194.520916034,False,False
370,l*r+p,-794.79103459,False,False
370,l*p+r,-910.742351025,False,False
370,l*r*p,-156.45754905,True,False
371,l,-689.98302547,False,False
371,p,-724.798156981,False,False
371,r,998.557048714,False,False
371,l+r,135.300478138,True,False
371,l+p,516.161569764,False,False
371,p+r,921.544238228,False,False
371,l*r,-724.798140537,False,False
371,l*p,-531.78447042,False,False
371,p*r,746.299293948,False,False
371,l+r+p,906.640599372,False,False
371,l+r*p,1094.1555291,False,False
371,l*r+p,-724.798195432,False,False
371,l*p+r,135.231900744,True,False
371,l*r*p,-724.798142158,False,False
372,l,-1305.89173122,False,False
372,p,-1313.81211796,False,False
372,r,-6.67977945605,False,False
372,l+r,-3.93157754497,False,False
372,l+p,-1272.03817494,False,False
372,p+r,-6.6797922032,False,False
372,l*r,-126.212992483,False,False
372,l*p,-1313.81211539,False,False
372,p*r,94.4882272868,False,False
372,l+r+p,-1011.35161312,False,False
372,l+r*p,78.4314628659,False,False
372,l*r+p,-1237.16337785,False,False
372,l*p+r,-326.369282003,True,False
372,l*r*p,-42.1117207788,False,False
373,l,-861.9555517,False,False
373,p,-875.40994596,False,False
373,r,446.224186057,False,False
373,l+r,448.479112261,False,False
373,l+p,-798.569754825,False,False
373,p+r,447.523999961,False,False
373,l*r,-94.1120950047,True,False
373,l*p,-861.955561045,False,False
373,p*r,282.15804956,False,False
373,l+r+p,-722.051893786,False,False
373,l+r*p,-19.1755408454,True,False
373,l*r+p,429.803619896,False,False
373,l*p+r,-370.921134057,False,False
373,l*r*p,-875.409932017,False,False
374,l,-1157.57486466,False,False
374,p,-1161.06276696,False,False
374,r,0.340064208392,False,False
374,l+r,1.67228235015,False,False
374,l+p,-1144.72540533,False,False
374,p+r,0.359388875622,False,False
374,l*r,-181.661732918,True,False
374,l*p,-1160.68357616,False,False
374,p*r,89.5799666681,False,False
374,l+r+p,-1106.62847026,False,False
374,l+r*p,89.6977596263,False,False
374,l*r+p,-362.578609565,False,False
374,l*p+r,-330.585160975,True,False
374,l*r*p,127.683863337,False,False
375,l,-2464.70530231,False,False
375,p,-2407.76191075,False,False
375,r,-1432.88460696,False,False
375,l+r,-1432.8845507,False,False
375,l+p,-2229.14392395,False,False
375,p+r,-8300.09815854,False,False
375,l*r,-1517.70671628,True,False
375,l*p,-2408.34352883,False,False
375,p*r,-1567.03221396,False,False
375,l+r+p,-11532.1943235,False,False
375,l+r*p,-1560.24394047,False,False
375,l*r+p,-1432.1745162,False,False
375,l*p+r,-955134.765426,True,False
375,l*r*p,-1497.83624242,False,False
376,l,-863.927093253,False,False
376,p,-867.785836066,False,False
376,r,389.440440547,False,False
376,l+r,100.143389419,False,False
376,l+p,-848.18732271,False,False
376,p+r,389.440439152,False,False
376,l*r,-867.785851634,False,False
376,l*p,-234.307380167,True,False
376,p*r,460.832291127,False,False
376,l+r+p,392.8283814,False,False
376,l+r*p,-54.357538488,True,False
376,l*r+p,-794.020986495,False,False
376,l*p+r,-857.744860826,False,False
376,l*r*p,-867.785847734,False,False
377,l,-752.011824421,False,False
377,p,-776.503491633,False,False
377,r,845.401323328,False,False
377,l+r,872.758883579,False,False
377,l+p,-447.073034757,False,False
377,p+r,868.220413867,False,False
377,l*r,-18.7654170628,True,False
377,l*p,-17.0381246725,True,False
377,p*r,853.147179534,False,False
377,l+r+p,-446.736898598,False,False
377,l+r*p,945.844856873,False,False
377,l*r+p,-656.711447813,False,False
377,l*p+r,868.217135503,False,False
377,l*r*p,-771.588952246,False,False
378,l,-1851.4831258,False,False
378,p,-1883.61883789,False,False
378,r,30.5550433964,False,False
378,l+r,36.6258265503,False,False
378,l+p,-1055.25591843,True,False
378,p+r,30.5550572083,False,False
378,l*r,-380.406834675,True,False
378,l*p,-2026.63481853,False,False
378,p*r,-383.194425181,False,False
378,l+r+p,61.2910118671,False,False
378,l+r*p,-370.207946059,False,False
378,l*r+p,-192.980236412,False,False
378,l*p+r,-1662.01926339,False,False
378,l*r*p,-2274.16332293,False,False
379,l,-838.843502755,False,False
379,p,-837.778651066,False,False
379,r,516.954952492,False,False
379,l+r,4.0187433174,True,False
379,l+p,-362.399054732,False,False
379,p+r,516.999856245,False,False
379,l*r,-2033.76176683,True,True
379,l*p,-837.778656382,False,False
379,p*r,595.333529302,False,False
379,l+r+p,516.382226085,False,False
379,l+r*p,19.9876884262,True,False
379,l*r+p,-837.778669359,False,False
379,l*p+r,441.714680765,False,False
379,l*r*p,-837.778643858,False,False
380,l,-748.10035682,False,False
380,p,-746.68941532,False,False
380,r,358.665049785,False,False
380,l+r,-55.1112492371,True,False
380,l+p,-748.10036932,False,False
380,p+r,-467.890292245,False,False
380,l*r,-746.689402528,False,False
380,l*p,-746.689424749,False,False
380,p*r,422.056778588,False,False
380,l+r+p,357.842491904,False,False
380,l+r*p,-53.1407047884,True,False
380,l*r+p,-478.180931495,False,False
380,l*p+r,-632.52402343,False,False
380,l*r*p,-746.68940242,False,False
381,l,-2019.80826442,False,False
381,p,-2045.31563027,False,False
381,r,-1050.17019878,False,False
381,l+r,-1050.16840376,False,False
381,l+p,-1851.0097799,False,False
381,p+r,-1050.17019882,False,False
381,l*r,-1194.21326135,False,False
381,l*p,-2040.34908199,False,False
381,p*r,-1059.32919119,False,False
381,l+r+p,-1579.28150103,False,False
381,l+r*p,-1092.84251042,False,False
381,l*r+p,-1200.4476404,False,False
381,l*p+r,-1797.14206577,True,False
381,l*r*p,-1150.13050345,False,False
382,l,-880.956910987,False,False
382,p,-896.489856372,False,False
382,r,192.949478455,False,False
382,l+r,-150.850161421,True,False
382,l+p,-880.957004216,False,False
382,p+r,-641.006330895,False,False
382,l*r,-879.978189145,False,False
382,l*p,-867.474724614,False,False
382,p*r,228.939972877,False,False
382,l+r+p,192.578360217,False,False
382,l+r*p,-146.448008757,True,False
382,l*r+p,-879.978209446,False,False
382,l*p+r,-790.958681842,False,False
382,l*r*p,92.2852760522,False,False
383,l,-701.356348661,False,False
383,p,-733.89527837,False,False
383,r,940.789146212,False,False
383,l+r,946.78972073,False,False
383,l+p,820.626488844,False,False
383,p+r,53.220230742,True,False
383,l*r,-733.895263025,False,False
383,l*p,-563.617830709,False,False
383,p*r,124.697157775,False,False
383,l+r+p,-160.905650896,False,False
383,l+r*p,1020.61243757,False,False
383,l*r+p,-733.895276522,False,False
383,l*p+r,53.2202359551,True,False
383,l*r*p,-733.895265134,False,False
384,l,-1660.31423239,False,False
384,p,-1661.96470451,False,False
384,r,-62.5232834155,False,False
384,l+r,-62.5242948155,False,False
384,l+p,-1653.36085956,False,False
384,p+r,-62.6893478584,False,False
384,l*r,-534.957711984,True,False
384,l*p,-1661.96471941,False,False
384,p*r,54.3941318441,False,False
384,l+r+p,-62.5336453851,False,False
384,l+r*p,26.1432831802,False,False
384,l*r+p,-517.123575304,True,False
384,l*p+r,-560110.651506,True,True
384,l*r*p,-509.810493576,True,False
385,l,-839.367210802,False,False
385,p,-838.268903522,False,False
385,r,904.229516372,False,False
385,l+r,66.9358739632,True,False
385,l+p,-839.367213569,False,False
385,p+r,-835.226781453,False,False
385,l*r,-838.268879962,False,False
385,l*p,-688.528504893,False,False
385,p*r,953.312703601,False,False
385,l+r+p,531.060153306,False,False
385,l+r*p,66.9358739024,True,False
385,l*r+p,-286.339531308,True,False
385,l*p+r,-617.366874272,True,False
385,l*r*p,-838.268897037,False,False
386,l,-879.98713992,False,False
386,p,-879.330714438,False,False
386,r,687.631416258,False,False
386,l+r,0.168244020133,True,False
386,l+p,-559.433605837,False,False
386,p+r,687.631315739,False,False
386,l*r,485.522164496,False,False
386,l*p,-758.30694568,False,False
386,p*r,742.227186642,False,False
386,l+r+p,687.471046371,False,False
386,l+r*p,5.04615488476,True,False
386,l*r+p,-499.095191763,False,False
386,l*p+r,273.970618869,False,False
386,l*r*p,-879.330726248,False,False
387,l,-2350.65441631,False,False
387,p,-2352.3940893,False,False
387,r,-1290.7553528,False,False
387,l+r,-1290.75516597,False,False
387,l+p,-2352.34011703,False,False
387,p+r,-1305.97885834,False,False
387,l*r,-1321.28022725,False,False
387,l*p,-2696.45208126,True,False
387,p*r,-1274.77144606,False,False
387,l+r+p,-2370.5483787,True,False
387,l+r*p,-1491.27785853,False,False
387,l*r+p,-1319.94508991,False,False
387,l*p+r,-1323.9942015,True,False
387,l*r*p,-1195.28249165,False,False
388,l,-693.35124832,False,False
388,p,-716.169659083,False,False
388,r,1165.77266889,False,False
388,l+r,1166.95162648,False,False
388,l+p,-553.2839086,False,False
388,p+r,1165.75666073,False,False
388,l*r,-716.16963893,False,False
388,l*p,-652.227798393,False,False
388,p*r,1207.14990544,False,False
388,l+r+p,168.57107494,False,False
388,l+r*p,88.336407608,True,False
388,l*r+p,-716.169653791,False,False
388,l*p+r,4.38137430609,True,False
388,l*r*p,-716.169639709,False,False
389,l,-801.912891852,False,False
389,p,1220.04382998,False,False
389,r,1407.68074284,False,False
389,l+r,1408.45521568,False,False
389,l+p,825.351189284,False,False
389,p+r,1407.67743888,False,False
389,l*r,-834.654806591,False,False
389,l*p,-801.912813409,False,False
389,p*r,1382.80827642,False,False
389,l+r+p,1352.24229506,False,False
389,l+r*p,97.6218705164,True,False
389,l*r+p,-334.850531466,True,False
389,l*p+r,118.013218583,True,False
389,l*r*p,-834.654265143,True,False
390,l,-1627.77401805,False,False
390,p,-1847.24859751,False,False
390,r,16.5200011872,False,False
390,l+r,11.8109802665,False,False
390,l+p,-1701.71250585,False,False
390,p+r,28.7122829489,False,False
390,l*r,-444.469963721,True,False
390,l*p,-444.523294433,True,False
390,p*r,141.432006184,False,False
390,l+r+p,37.9968328139,False,False
390,l+r*p,154.907087038,False,False
390,l*r+p,-239.167197103,True,False
390,l*p+r,-417480.904319,True,True
390,l*r*p,-429.113574631,True,False
391,l,-850.792176187,False,False
391,p,-849.817717077,False,False
391,r,419.626999972,False,False
391,l+r,-44.265817695,True,False
391,l+p,-850.792177437,False,False
391,p+r,419.627002929,False,False
391,l*r,254.356783357,False,False
391,l*p,-849.817609555,False,False
391,p*r,484.298902,False,False
391,l+r+p,419.195438158,False,False
391,l+r*p,-30.5434977504,True,False
391,l*r+p,-95.9703299962,True,False
391,l*p+r,419.626998848,False,False
391,l*r*p,294.690318806,False,False
392,l,-1121.63353886,False,False
392,p,-1122.5518403,False,False
392,r,81.2552988904,False,False
392,l+r,81.1882428378,False,False
392,l+p,-1121.53667047,False,False
392,p+r,82.0547911951,False,False
392,l*r,-1122.55183212,False,False
392,l*p,-191.182749777,False,False
392,p*r,137.527123204,False,False
392,l+r+p,-895.79044472,True,False
392,l+r*p,137.480179445,False,False
392,l*r+p,-921.606850839,False,False
392,l*p+r,-160.034763426,True,False
392,l*r*p,-215.834985884,True,False
393,l,-2345.38092206,False,False
393,p,-2336.71688825,False,False
393,r,-1110.0871335,False,False
393,l+r,-1102.97310007,False,False
393,l+p,-1980.94176365,False,False
393,p+r,-1115.25683578,False,False
393,l*r,-1305.83243069,False,False
393,l*p,-2336.55703584,False,False
393,p*r,-1214.68614476,True,False
393,l+r+p,-371143.939856,True,False
393,l+r*p,-1173.41622577,False,False
393,l*r+p,-1288.30879694,False,False
393,l*p+r,-33108.5810653,False,False
393,l*r*p,-1261.83793043,False,False
394,l,-980.872112213,False,False
394,p,-980.657956049,False,False
394,r,119.689497994,False,False
394,l+r,61.5792066646,False,False
394,l+p,-720.665281673,False,False
394,p+r,119.689497976,False,False
394,l*r,-190.42492244,True,False
394,l*p,-980.641223837,False,False
394,p*r,144.418268935,False,False
394,l+r+p,119.463337371,False,False
394,l+r*p,-137.038363668,True,False
394,l*r+p,-744.056645846,False,False
394,l*p+r,-776.589408254,False,False
394,l*r*p,-188.426706746,True,False
395,l,-365.267976872,False,False
395,p,82.885682028,True,False
395,r,979.319307191,False,False
395,l+r,984.305909484,False,False
395,l+p,136.52260337,False,False
395,p+r,980.553919449,False,False
395,l*r,-396.322284784,False,False
395,l*p,329.187169337,False,False
395,p*r,1027.18445968,False,False
395,l+r+p,134.924086732,False,False
395,l+r*p,89.4795461694,True,False
395,l*r+p,977.203481202,False,False
395,l*p+r,-420.189532314,True,True
395,l*r*p,-396.322350272,False,False
396,l,-1900.01612392,False,False
396,p,-1933.77765569,False,False
396,r,-281.679340368,False,False
396,l+r,-276.021462749,False,False
396,l+p,-289345.272307,True,True
396,p+r,-281.679333524,False,False
396,l*r,-560.620443323,True,False
396,l*p,-1933.77792646,False,False
396,p*r,-469.120943001,False,False
396,l+r+p,-197.273842252,False,False
396,l+r*p,-388.216171256,False,False
396,l*r+p,-1134.91623798,False,False
396,l*p+r,-1483.53493724,True,False
396,l*r*p,-2356.61642811,False,False
397,l,-806.723831365,False,False
397,p,-806.548247078,False,False
397,r,618.352681238,False,False
397,l+r,30.9571626411,True,False
397,l+p,-805.384412481,False,False
397,p+r,615.17087559,False,False
397,l*r,-45.9379229394,True,False
397,l*p,-658.504443768,False,False
397,p*r,680.156676665,False,False
397,l+r+p,617.879039731,False,False
397,l+r*p,35.0803853144,True,False
397,l*r+p,-399.540657553,False,False
397,l*p+r,-629.522952005,False,False
397,l*r*p,-806.548231118,False,False
398,l,-977.097432836,False,False
398,p,-980.961682028,False,False
398,r,820.601693479,False,False
398,l+r,812.757519299,False,False
398,l+p,-759.105244389,False,False
398,p+r,820.597121678,False,False
398,l*r,-29.6141200444,True,False
398,l*p,-565.137878225,False,False
398,p*r,876.715922903,False,False
398,l+r+p,817.924035024,False,False
398,l+r*p,813.764314962,False,False
398,l*r+p,-783.380793665,True,False
398,l*p+r,-529.335299952,False,False
398,l*r*p,95.3256600979,False,False
399,l,-2221.19211913,False,False
399,p,-305956.376595,False,False
399,r,-10.060645653,False,False
399,l+r,-65.2787211729,True,False
399,l+p,-1919.9569325,False,False
399,p+r,-66.1433455217,True,False
399,l*r,-7434.04192785,True,True
399,l*p,-2221.08220474,True,False
399,p*r,-52.8826956599,True,False
399,l+r+p,-7.62157878624,False,False
399,l+r*p,-746.72264167,False,False
399,l*r+p,-7399.91789326,True,True
399,l*p+r,-66.143346082,True,False
399,l*r*p,-7434.04192785,True,True
400,l,-931.735274346,False,False
400,p,-953.891112645,False,False
400,r,725.986638353,False,False
400,l+r,709.20062032,False,False
400,l+p,849.652973302,False,False
400,p+r,855.313619594,False,False
400,l*r,-953.891128141,True,False
400,l*p,-80.1496518272,True,False
400,p*r,913.716603827,False,False
400,l+r+p,-772.06013185,False,False
400,l+r*p,23.2460780751,True,False
400,l*r+p,24.9033137697,True,False
400,l*p+r,-80.0980886126,True,False
400,l*r*p,-953.891519461,False,False
401,l,-746.625958935,False,False
401,p,-777.640955541,False,False
401,r,1329.05526422,False,False
401,l+r,1330.9519429,False,False
401,l+p,1325.52541261,False,False
401,p+r,1329.05525988,False,False
401,l*r,-777.640625927,False,False
401,l*p,-737.495964909,True,False
401,p*r,1334.84666427,False,False
401,l+r+p,-434.263776852,False,False
401,l+r*p,1290.04157989,False,False
401,l*r+p,1312.43077085,False,False
401,l*p+r,-742.713195472,False,False
401,l*r*p,-777.640944005,False,False
402,l,-1611.58831538,False,False
402,p,-1611.80060575,False,False
402,r,250.335114715,False,False
402,l+r,250.337244609,False,False
402,l+p,-1606.37070173,False,False
402,p+r,250.335099026,False,False
402,l*r,-253.129036778,True,False
402,l*p,-284.336241271,True,False
402,p*r,335.17217807,False,False
402,l+r+p,-90.0817770184,True,False
402,l+r*p,333.20073088,False,False
402,l*r+p,244.072302136,False,False
402,l*p+r,-379929.318487,True,True
402,l*r*p,-1301.90345427,False,False
403,l,-1039.14377292,False,False
403,p,-1038.61594654,False,False
403,r,708.62089125,False,False
403,l+r,45.9455169736,True,False
403,l+p,-1039.1437541,False,False
403,p+r,708.61835865,False,False
403,l*r,-49.6051724891,True,False
403,l*p,-839.172970019,False,False
403,p*r,716.118672704,False,False
403,l+r+p,708.608434503,False,False
403,l+r*p,736.077658879,False,False
403,l*r+p,-638.799228568,False,False
403,l*p+r,-846.733869506,False,False
403,l*r*p,487.443914837,False,False
404,l,-1312.6954071,False,False
404,p,-1312.73865845,False,False
404,r,330.72974857,False,False
404,l+r,330.712281014,False,False
404,l+p,-1312.69540726,False,False
404,p+r,330.729749219,False,False
404,l*r,-821.092529924,False,False
404,l*p,-1133.4053772,False,False
404,p*r,397.938908407,False,False
404,l+r+p,332.767030528,False,False
404,l+r*p,-23.9298616497,True,False
404,l*r+p,-772.508140022,False,False
404,l*p+r,-32.8895560214,True,False
404,l*r*p,120.361034061,False,False
405,l,-2284.23542079,False,False
405,p,-2284.21436973,True,False
405,r,-1201.95585572,False,False
405,l+r,-78.6764678535,True,False
405,l+p,-1795.42936196,False,False
405,p+r,-78.676496534,True,False
405,l*r,-7202.21467642,True,True
405,l*p,-2284.24829949,False,False
405,p*r,-852.68004543,False,False
405,l+r+p,-73.7580356883,True,False
405,l+r*p,-882.240578107,False,False
405,l*r+p,-7169.37419416,True,True
405,l*p+r,-1826.33379016,False,False
405,l*r*p,-7202.21467642,True,True
406,l,-749.547813304,False,False
406,p,-784.38460695,False,False
406,r,1281.36393655,False,False
406,l+r,148.868332155,True,False
406,l+p,947.7179328,False,False
406,p+r,1281.65588753,False,False
406,l*r,-784.384155472,False,False
406,l*p,-1892.39838877,True,True
406,p*r,-1442.07760524,True,True
406,l+r+p,149.093510989,True,False
406,l+r*p,908.900619037,False,False
406,l*r+p,-86.1788879834,True,False
406,l*p+r,-1196.09522336,True,True
406,l*r*p,-784.384572164,False,False
407,l,-589.869597141,False,False
407,p,-624.706383188,False,False
407,r,1434.99288417,False,False
407,l+r,1435.42706132,False,False
407,l+p,1413.87721197,False,False
407,p+r,1435.37614906,False,False
407,l*r,-624.706351846,False,False
407,l*p,-589.869605222,False,False
407,p*r,133.805549978,True,False
