,l,l*p,l*p+r,l*r,l*r*p,l*r+p,l+p,l+r,l+r*p,l+r+p,p,p*r,p+r,r
251,-1028.7154768449782,-626.315336267702,-6399.598255138937,-52.38472746570166,-52.009788042138055,1456.5257002510357,1237.9703375909287,128.11538298335307,1530.660990898794,1536.8726443232085,-485.68291015823866,126.80421998926549,1525.2758973486127,1497.616443093382
252,-1502.37317844458,-346936.8549610469,-177925.55148605045,-191.98274626931942,-2075.0342391673344,807.3616144053933,891.8632332531893,141.03519212892178,891.8605447166342,890.5701043669685,-1181.282833841828,876.4523381357371,888.2123105032686,867.3773086829059
253,-1036.179351095159,-64.382256978614,-997.4573254833227,-40.11320980028347,-1115.571388387904,-684.917611432065,-964.6957183760508,6.20441601297242,705.5682526553874,670.9630278616878,-982.2983784807138,705.4173051851992,658.5997043984053,24.537481179428482
254,-1346.3619847032812,-1309.8433695226452,-221.20442059678726,-222.34369043793833,-205.05060041989714,-935.7962686216301,-955.8476441508038,194.16877673438182,-78.15403920905688,248.53634890605431,-961.5901902066751,277.53298778231215,-681.6669397744677,160.52867882540852
255,-2196.571092865534,-2192.586791710529,-1733.1978187019297,-1803.2563780386276,-2007.805190663451,-1751.7150768881456,-2176.332844943638,-1733.1857881614947,-1803.0945445038515,-2174.156328981613,-2361.3463400395376,-1916.7658968061965,-82850837.72282627,-1782.9379899795006
256,-1055.8953485176223,-1055.8953939288767,-1052.7977498368027,370.61806697153406,382.398419384289,-45.15509921783537,-899.5511130323393,647.8380235464391,604.8749413417568,-102.74600115435362,-1082.7978025685168,45.914286731071904,597.4012537827668,583.1055298432691
257,-939.2403771407091,-939.2403369781046,112.36948132283955,-7.234939153916393,-17.82364389349553,-706.5487577702397,-460.9563763044373,1410.0342846697174,1404.2573492605882,1370.4452678005564,-706.1396294189817,1424.9791157697957,1421.964996635726,1404.0068728426543
258,-1851.9082855597999,-970.202059851903,-2132.4476888546315,-741.548565073055,-384.69480433816176,-265.6273080428774,-1663.0801937209405,116.96476747618325,171.44059565218186,-1513.4216278530853,-1827.684495473683,-182.87180921862256,-6047.041903123933,62.0782608775952
259,-948.1297254653219,-111.57901623334652,-269.2154501341213,236.03493221148983,-89.59538464337464,-557.0772130880632,-863.7283956194848,373.2428924951049,-45.34406012966207,401.58861398008776,-556.9994288902517,437.7395841776212,390.29271580787474,331.7294667327709
26,-1139.2032955774848,-1093.912529369863,-1596.1517622571669,-263.3351697709072,-243.16301133491,-509.7236926089171,-965.3307488314261,-119.17883070010329,300.31146565917936,-96.48751704153376,-659.1442555655615,271.09676869523355,242.22793392231839,127.35664058205941
260,-1176.3424918565256,-1176.3424078797502,-17725.729708992087,102.00599351933326,-120.25907325502754,-716.4546783573281,-951.949873422426,324.7838032924989,427.88046650427304,-1096.5370926387777,-952.8984760927417,429.86892399875757,-591.333037154549,287.21179087746185
261,-2346.0773103614592,-3778.459706739875,-1823.7478045053338,-1279.9059449774293,-1234.5852037688426,-1279.9938426910148,-2122.7956279689324,-1154.5110851294048,-1427.8989028629403,-1101.2168343414583,-2282.097623066737,-1421.5257758655216,-29652.02502453033,-1341.3393476618166
262,-1002.406865904125,-1002.4049908306806,-988.2003555052027,496.0218663087409,612.2165242235758,-23.513659115596273,-747.9227443315841,564.6624936848455,623.4162962023884,572.9702747947558,350.35276430726185,606.7011041825388,565.9448968114941,492.2349165993285
263,-1014.8071607453854,-1000.0833697246493,-5816.747970335375,-580.181479324166,6.991159964839312,-2034.4942773298737,-758.6301084394061,162.1414004134329,306.8096924311145,238.31679952139558,-918.6173987620065,220.9049602202643,76.34515660802202,73.42342734755476
264,-1628.8461785311838,-1375.0662102534243,73.56757145811898,-209.11049799586286,-2130.5042915846484,82.46333549341782,-1090.094348708461,80.92066176852792,641.2464661432709,586.7151446058198,-1628.6951906806933,66.30619538193298,-1258.6590474035488,576.3218236612408
265,-778.4436406318175,-778.4436510132658,-738.49685032945,-871.588606236731,-31.941573435645935,-412.34432425673043,-730.9617023855983,596.6643855507511,672.9545816151557,606.3775191849214,-730.1504677082241,625.8852244789099,-730.0551220248298,583.3078424259711
266,-1357.2999359320088,-926.9696860936527,-131.36276391709902,-60.363665516658216,-455.1288947793122,-1027.111348139493,-1063.6586826821274,179.48144197941772,-285.44356280368424,272.96656072588115,-1035.7784208661026,-516.9219860963733,277.36032232913965,143.44729353723233
267,-2110.4133073291455,-2421.0691773905965,-1466.4639679638149,-1543.2224206648048,-1877.0658905193945,-1543.6347612146146,-1730.3410143032918,-1466.7046681088532,-1576.1682672099523,-1584.1096132824562,-2003.1336831613157,-1684.2353620820545,-1773.7704118652834,-1491.902183800882
268,-1064.8156972966558,-86.78262248111801,-8152.253361480115,-19.472789863387902,-67.75490485075456,-941.7634985713273,-840.8194516155415,-48.388375476114504,463.8314783591519,372.0396150402586,19.148865722561823,436.76735499378754,377.32237101977523,301.2076397867811
269,-929.1237132683775,-927.2019072799965,-72.88263266203708,218.37773567288434,-63.96171977684318,-674.4921812447324,-267.51267424459024,538.6538710819607,620.6529991509024,-271.32450252089177,-676.0031784616401,629.7083437672961,488.7022359426944,462.1467225967034
27,-2322.180309052461,-2548.3102128195496,-61158339.25731958,-17950.821966145173,-17950.821966145173,-17844.16594384938,-146.0528155019563,-255.25013051901993,-923.0562368704993,-191.4153103304467,-2223.713894617462,-1042.6768350919465,-153.24432016620986,-1548.7062558825166
270,-1767.7194221296304,-1719.8627798911232,-1578.891557396427,-485.72567415059814,-449.18526783678794,-329.3097771626965,-1204.4271527856881,-1149.173530262299,-96.18424107513493,-107.94850875241644,-2492.1910718902077,-559.8116741239186,-1709.483196733499,-1151.442455283315
271,-1033.1998552233813,-371.41869246966314,-371.4208121006808,-93.2960393629821,-81.27763768421214,-790.36179819672,-1012.613959949517,359.2494507592511,443.0241904017129,-778.9321500304115,-1016.2076221184459,442.4009661343441,359.0965699650962,342.55200592873126
272,-1295.422354979229,-1295.4227963242722,-1206.7939185672105,-144.80968838474257,-302.63568679433865,-829.2386959140094,-819.9222207208053,42.28791394514633,126.88660796951052,-929.3965164123877,-991.9505157153055,126.5759520301072,-1010.0765150657855,-2.8741023605329588
273,-2341.6829189164077,-2725.461385764216,-69114192.15310909,-1270.2746125779074,-1173.0646771404781,-1297.9609302957167,-3345.17991187292,-1183.260149831018,-1211.7498031123698,-3770.265030021523,-2217.8534563502053,-1289.0526431617313,-1158.5817278391805,-1242.6724083581394
274,-905.3497823314707,-860.3578443405689,100.0970303151475,-115.7325826208012,-92.50326008831817,-945.3139621735334,-834.2852856856368,472.1482210420754,405.0689386530828,487.688481097361,-1011.420915507352,500.8310754825498,443.51962505264834,379.2107280751324
275,-965.3280575173203,-962.0895923967039,326.3825665131111,-108.68884162933325,-96.09721318189233,-799.5825656337211,-775.2743542335427,-37.762743736871464,445.2926104117154,-403.6057394718635,-778.3750272633752,447.3113942346283,-420.89992549514625,324.7322528892923
276,-1425.3135815092633,-1243.9649640298603,-101578.68775119144,-2046.7800369739039,-2046.7800380658277,-2045.9541784709409,-1331.1105187274634,149.3047103642933,216.69116589210392,148.0588200696388,-1901.8780479312188,-550.4849467631198,41.41092900839607,2.913194473675503
277,-1046.061159379238,-603.5873474905835,-935.5445076226273,-1009.8897969372061,-2033.8469206102498,-737.2224511786095,-696.3283620192336,273.09689425557167,343.92087328415994,281.7478380601296,-1009.089021378307,228.73692778895173,289.63493977185067,265.2892287934751
278,-1071.1156770894363,-277.50997228699015,-8537.589481361512,-226.03754111017207,-184.13070486082452,-861.3627060458123,-926.2658612980812,-106.07842129053432,-89.21063605481703,-808.2338314117903,-917.0277692769753,311.6603234384598,273.8990805086055,198.5085405381339
279,-2374.8822328130022,-2517.1432311882645,-2015.5708428011874,-1158.3184479086644,-1018.1233954210143,-1161.3454957000513,-2145.705001572234,-1016.2418972105108,-865.8340239286528,-17825061.07817257,-2145.1279506607625,-1597.886895806891,-953.8563556519802,-1217.790571544227
28,-1248.978532175254,-1110.5247321255501,-1244.864231613495,-1362.2015974125293,-392.263417773316,1113.3663986711883,146.7807851045564,1133.5243369994982,133.0020645392207,144.99692574155858,-932.3127352270219,128.78585584569046,1111.4060063980503,1135.3884983036667
280,-1109.525839453528,-1109.5259403827763,-651.4125082477117,-1219.8949674503388,-1219.894969597855,-695.6803354296953,-677.9430895788553,243.40340492817535,322.46718131711475,342.140474339222,-989.312662653422,322.02609711354506,-1002.5693510215524,219.97565351965466
281,-901.608330280013,-5030.076633310728,894.887868450215,-49.6896823874599,-50.29638738948084,-253.44956672082225,-498.0093914730995,896.9955099651654,60.352811385085005,938.9631096909693,-310.8140821500692,916.15883686728,-443.7752610512505,890.9241115026709
282,-1771.5508387990135,-1972.3282724408123,-113.83226955030528,-324.4950329224206,-309.81256504370873,-125.56880931662081,-1207.869795766273,202.65162681079187,-765.7586110785433,-1034.1950151356227,-1249.4220494730212,-442.45487327855386,-1220.0818017792603,-1249.0724631548544
283,-1103.610760613416,-904.8079604120568,-1097.6946523784568,-67.33752055573059,-2035.682764288353,-323.0972173021429,-487.7572574355439,923.3865963319922,60.405868569116784,-314.6866848341051,-488.6342546757532,985.5466347587153,-335.66246245226205,910.8129029008787
284,-1110.3259509038123,-1110.3256567974333,545.5490940366034,-119.03249076420036,-111.5006915990499,-519.7417204497604,-815.7506142606835,0.4254056250308125,21.70375410811235,24.1311936661456,-517.3393799918404,565.5931881842696,639.3505429444439,524.1050340127645
285,-2171.9325815583097,-187527.0614110147,-22.72544825050261,-6978.61531303936,-6978.61531303936,-6945.513916009539,-1860.0427726247897,-63.79572921503812,-744.1386591921732,20.52566145050733,-2052.462288746692,-839.7097651159039,-1761.3645095790193,-256.51072876122174
286,-1207.3420393963745,-1205.9018497052793,-420.8793401497838,-114.62015696612266,-113.099895800616,-288.476418637445,-273.84739288072154,757.3974158794182,670.1240652331785,-313.6049197174706,-354.8271489921563,830.6557021839599,-288.4755643112496,748.1497531275448
287,-937.7592265048861,-6423.500297578761,-3516.8952281795996,-27.115601980208687,-2034.3541934596906,1537.3076590921135,-372.18912993790605,1599.952087307737,1577.3682164187182,1524.0221685296451,-421.54885417240286,-17728.597274079537,-414.3650122705811,1580.8455737138377
288,-1707.953228055357,-1707.8539572837747,664.9448787007565,-2215.1303437774122,-2215.1303437774122,-197.64644534781348,657.4333093723797,141.92267960153623,130.00289869169043,666.9126318011045,-1416.4190538581186,-407.0410930481617,651.1514594217049,658.302887991596
289,-1086.0015646576164,1.2340714379534177,227.17852476360204,-150.5904033014374,-134.61044189317465,-616.8829997273676,-1055.7838050718015,243.1235337170419,285.3652138534141,239.37161336293047,-1055.8764343344594,285.011663165538,251.55688140368642,227.17852429775485
29,-851.4901875556689,-850.6323922825923,-2070.4226475411588,-6.5090410619423835,-1041.0512243745584,151.82184750645456,151.4279283751358,151.43170875931355,1622.551207740395,1551.135963251731,1651.2011972465968,1592.810488010177,60.32547106475286,1651.915629304925
290,-1040.011670856225,-1040.0117033504498,-245.66935437410652,-1192.713022628237,-221.9281644851283,-46.423062141962305,-621.7356555971849,-127.1078951058228,-107.02552892350866,-680.2688367880778,-565.7310814612164,288.0648294249467,-672.6942562819074,139.79109875592374
291,-2214.9719363763393,-3393.119804341829,-1977.8982082408138,-1885.1845383196965,-1859.9286174350361,-2303.1471602023375,-2220.745886969779,-1805.2650494402778,-2176.7703994728327,-1805.2650494549525,-2355.6883976077356,-2614.459748219069,-2356.1256089757244,-1858.7644935848684
292,-965.913783856522,-7793.756323871266,-958.1532449937959,-237.57099375782923,-217.24660770279633,-732.8570062249698,-680.6021649687773,176.64982619890534,212.25671026691904,216.03407225255097,-804.9209022364698,97.59525717605214,210.80840594608378,130.18577130550773
293,-1032.1697467028534,-12326.95402983583,271.8126780729857,-116.02111763216165,24.29059285196155,-399.16910741822363,-286.4248747178194,-22.998434964304487,364.70805516160976,-277.722065693272,-792.1441183178765,375.5763356878689,219.07252639276035,219.07252242891977
294,-1092.3985161460416,59.4821187639659,-0.06412403865789429,103.52567510591905,-192.98594455900297,-793.2769949794725,-1092.4032714152106,-95.88391802431507,317.3547555116433,-1072.3964912224505,-1620.2668064723132,254.1716862520724,201.54286110378797,178.09346375060267
295,-1087.2365773940462,-1077.4023480478747,-998.3985176385386,-104.97336467484342,-2034.8592025023913,-831.0328425459054,-958.974496670515,96.90391226770694,180.4461024813722,144.01347332830835,-956.8358491039581,195.30107108921084,144.1211075393088,42.90292203135135
296,-1182.1437536631447,-152.88553889960647,-1182.7282696290324,-149.53989985382435,-136.9019897390603,-642.8092293071181,-1033.8503303150942,-45.68318453108667,444.7591729181976,499.0528688134175,-642.809232023079,-363.7376405329261,495.2976617067933,423.2417306940689
297,-2470.0645113264627,-2535.164265152426,-2516.295302540318,-2084.1687980894035,-1831.4266583721203,-2084.5214562423153,-2862.5127032488354,-2239.4840815841126,-1992.6417690090107,-1668.390716344638,-2241.3904620202347,-2535.164217138933,-1654.0541790633076,-2240.597436909853
298,-1203.4184394113295,-1203.4190806004353,-767.5087276377104,-186.07853166601564,-195.26304838027363,-650.5180607514686,-717.740382007339,385.4209010823514,474.60327759604684,-48.9504238538714,-708.7722850033811,460.4058299383891,-989.2625070810637,347.47116679369003
299,-1023.9562123052874,-11637.591415111938,-949.4795545587124,-48.52760094400815,-48.19251482372872,-776.172863257955,-450.4041712600797,1345.4280439891954,108.52121035015513,-329.688805648567,-803.3842658215754,119.35996255104118,1359.9287567811598,1331.0218925775234
3,-2303.5748931135226,-2556.074555791473,-2888.4336778859915,-15101.831773355967,-15101.831773355967,-15012.994176392918,-1746.5499285427652,-190.44752547452106,-139.85144824709414,-1631.6717793825044,-1953.5252615327586,-158.3702307957118,-1029.009163282019,-79.38977565989049
30,-1687.078001029842,-1687.0780845986685,-1556.7444480685497,-2227.2688991263435,-2227.2688991263435,-974.533286000425,363.23476112153105,358.31582539950773,361.41199134359584,362.8263209222695,-1712.9738705966304,-596.2059238079706,351.40282536876566,355.3002162492398
300,-1592.1866945287316,-1468.1512642260755,-65.46836618475952,219.20172948597622,-2055.2244919748964,60.006615608122644,-1474.8816084586635,57.48899473151724,392.0408860183388,384.3864104112122,358.4565859246626,-401.5356106251427,364.8713025368854,358.4499287191324
301,-1121.7311880232328,-1013.4428712952796,-953.9006518740377,143.03958768373454,-73.36524288958107,-76.8877119237812,-1097.2933818121742,223.16888024096423,306.4919103439147,234.0295769997519,-1108.8877888342415,306.37487226538383,214.88348868946508,212.63448668355375
302,-1359.3703915157555,-479.4293435415143,-292.80044214305747,-460.66068779442924,-269.6066361161378,-877.4108886198915,-1288.830113840172,-138.32007048853472,-4.699379923955888,-1299.5610332234871,-1289.000156318934,-42.28171546914098,-1305.849772855256,-166.19124997841683
303,-2383.4494793570107,-2383.447009022279,-1948.9546265529623,-1715.6710994258892,-1995.4657760613613,-2261.5902093090986,-11155113.04721296,-1626.5336865721008,-1738.5456416280579,-1903.5147160294,-2088.4878768778203,-1825.4086495846368,-2150.2367718598252,-1952.9890691274097
304,-1132.7551043679487,-1127.9590953325308,-1128.2976612709338,-219.0692169638276,-1355.0253025296095,-656.8580321372804,-664.2193338423522,234.46119825274513,326.1481203577788,388.21816426815695,-704.8544778975329,298.6176821108148,380.93994834154194,180.74984076380306
305,-889.4092436496471,-889.4092489851712,-889.4092519386279,-34.38443952354707,-25.10104186372446,-683.1352078060838,31.080282423369454,934.9106295605976,1007.142395508809,417.093543279068,-683.0336823908751,63.218458806585986,984.2592898211947,874.2332862754782
306,-1789.4045266144583,-1704.6563755072343,-91.31798624918622,-462.95332319593945,-2279.0909437009595,-2278.639951057497,-1372.1556683010754,-91.31808785667047,52.77159531403231,-25.392820218023445,-1596.7270902292153,-463.3108233943119,-67.09819642468568,-157.7008150149948
307,-1065.3774053601792,-149.9755095365644,-954.7880425051083,-404.2522798765633,223.83257891956106,-676.6341981360137,-1037.3780015337948,-121.9336791808368,267.6581600950398,200.50793829408556,-1039.4479699062908,274.59449598294793,195.63475174596022,170.510347577664
308,-1209.4920960370282,-1149.8153618476083,-1151.660276187037,-1297.6969781618036,-235.5268804515842,-865.8239367927504,-1131.521109713456,-279.6492434125986,-9.82165631207485,-247.72307424697797,-1132.0072366943982,-9.826680099524708,-75.14671274555522,-134.24204051405508
309,-2326.91435854571,-84823.76597109718,-1633.3088732499953,-18852.847077994138,-18852.847077994138,-18740.30522142822,-153.60682405209297,-269.763303161087,-1212.4322327769992,-395.6073984121491,-2242.8384418053142,-1049.8408467860174,-164.53556421593493,-158.620708077652
31,-1048.9113942663685,-1001.270275510718,-973.6898570203334,-981.1641769573046,-102.16897386603983,-697.686034315667,-986.2764658968254,297.822657344524,298.01797728472536,316.7811033695222,-1125.756262509422,363.69077954408294,306.00495201110994,275.25969887856513
310,-1038.0922558959383,-12881.22309941977,152.77531497515398,-52.69797189652351,-52.40450256051984,1591.636595205107,1645.9260596368133,150.76675242640817,1636.083743602409,1649.670336767592,152.7746902463519,-27616.727603386873,150.10462949458935,1651.1197002831452
311,-1102.3844161190875,-1126.7009256211495,-10580.370744079833,-69.89931242235717,-2035.8896819854374,-428.22720652712854,148.54211158910994,148.5505674303759,135.41155175958224,1493.249119289514,-449.4198633739308,-51441.81372803045,1568.589647191007,1579.6925820171482
312,-1798.0484678461712,-1751.7963903096183,-1268.3814463729298,-2371.2881015860967,-2296.930827394412,-2368.9984552057213,624.9959151176897,628.60158679926,623.6519262663575,626.819226484999,-1445.5142961322267,-628.204378030368,-931.6895916805406,617.3862864570476
313,-956.3985606781597,-846.1941528222595,-846.1927409336994,-85.66277643819944,13.98035099730339,-732.0129706726459,-939.5942840598718,-60.60337342961704,-52.35375470980241,-56.0616205612111,-946.2849699885461,441.8354241415409,348.78680036966875,354.0485039921092
314,-1244.1125108078181,-1264.4336339897022,-259.87870525221126,-258.15353554280694,-1422.4863593172934,-813.1156152252156,-812.2784492228343,155.77189675441977,246.7021832981979,-778.3884944968712,-1000.1875439114765,246.30269450072439,234.2610058304884,109.15918848953041
315,-2475.9557230093124,-2383.2338693661027,-1777.3280566245435,-1734.8195094238588,-1711.9087253183502,-2229.29299865322,-2207.670311990996,-1640.3631574184437,-1725.187072977962,-132613.0368297944,-2163.600966076112,-1813.9103875796202,-1605.518818009377,-1666.786634725502
316,-1228.0563157520087,-1228.2621340653673,-76.85714764423605,-220.29417324791305,-285.7900699951357,-646.3390078218232,-719.9739147238793,298.0784542142665,255.7803410462951,-557.1868650088065,-720.853653731,371.2335437651212,424.8830182388358,254.96036891397938
317,-1043.839655334303,-934.6769621150918,108.32950631591537,-51.729837982376836,-2035.0861202611377,1311.5171195096236,368.84597760466386,108.3295179223291,114.8195936354764,1412.5679553772943,-520.8860198867172,1380.595792066851,1399.9054908994096,1346.4065464305877
318,-1812.7486013154614,-1812.7455567397985,-1557.8197372429004,-299.34363125533656,-2336.448719500941,-2281.2500266689385,-1395.2668882994296,345.2534683372629,438.6919240529298,-1362.2375566709422,-1725.4756329482545,-308.8004097585019,359.7514086431183,304.6053690047775
319,-1051.412067573025,-1032.6385468001927,-7540.059043192519,-1074.2794511852019,-1074.2794083999072,-688.5830778877737,-751.8307359313833,241.12834093723703,320.9691767128869,265.5656129360374,-993.9961387587099,359.14534939325335,264.0072404764205,242.06295266684765
32,-1330.4255829020565,-1330.4236013004574,-144.37064718716763,-112.61929987449395,-28.750228066533396,-1045.6884835000733,-1149.8100226767438,116.48366540595214,233.21491002357078,-1159.6676356116134,-1150.5109261632701,250.74085271753393,189.30296299200302,115.85583113743374
320,-1358.8431602287503,-1336.636877224549,-1358.251285317818,-812.3750043552615,-299.96719464829425,-1115.6639699509249,-1104.9338943651774,103.85332312336158,215.25737331495947,241.80132496454058,-944.5167723587019,-588.6128849317645,-223.25735831295526,45.09482526928366
321,-2369.20088330244,-2779.9294321026628,-2028.4781868644723,-1668.2098807405696,-2096.6765480257436,-1668.2038248420597,-3249.5868612209547,-1550.3032994188327,-1626.579627648355,-97620.16538522816,-3218.116507491436,-1680.949935489148,-1549.546419018965,-2117.2265943143784
322,-1115.9460322015775,-1009.3125852702658,-1116.2033566690557,-105.99578025834666,-1284.3250162110753,-902.5547095947725,-801.4637382075597,85.74202542199966,737.5122073266866,962.1320508148156,-903.2925181296475,83.86017333002033,964.5127108938964,779.095046128302
323,-955.6112719760732,-7267.812087721692,153.06695675513015,-31.57320087774398,-34.47402536740965,153.04770725586,1626.8343919094011,151.15650344115156,1597.2653140679377,1649.8450670793427,1656.4439035116475,-15715.1729451476,1560.3394843646922,1630.489394862835
324,-1777.4525627739765,-1771.851287500644,-488.0550716741327,-470.1695028381642,-308.6369012750928,-470.16905140577046,-1679.969611697702,-170.70066513039745,-491.94630485016995,-305.90021503342683,-1706.884084135369,-606.7474318605379,-1422.333959079123,-211.94075480919625
325,-871.1254631100178,-801.6794809145449,-137.10452954951836,-876.9790335522773,-876.9790186172415,-681.0950192934791,-821.8634163437621,-12.899064483864066,-7.393944069825963,-740.5027131676917,-844.9163935012629,568.6029774600727,604.1762316866591,598.3283618551847
326,-1280.1880254880643,-1280.224994496365,-254.6267230064712,-1530.42796582485,-627.3911045804152,-1041.3858367520168,-813.8909092033584,-180.80151538557186,-108.03168959783986,-83.04079606221094,-1039.930165462259,-108.46610956843807,-102.02093931245201,-254.6267226856894
327,-2493.4252513379793,-2884.4318426892446,-203571493.65137535,-1591.8216683670466,-1853.5289384224027,-2156.059350911986,-2072.5751855202484,-1506.5435685220496,-1666.8934336730879,-1482.6250968277322,-2207.2848287826323,-1755.947518185252,-289020.4714528331,-1526.4596893175797
328,-837.0599531443185,33.30841013836883,1202.8877493821724,19.08125870336106,-2033.9961674544484,1183.3040307232345,126.73939853275053,1193.509419900633,1235.8107688182104,1189.1150004386445,-1037.4274907100387,119.77940920952544,1185.0764580187463,1176.7745108990798
329,-780.3926958894532,290.1307422210732,288.6971364301627,369.2648043455462,-76.6609373949162,552.5460644467278,561.5973190609071,509.8595151684382,-30.42298835535506,-244.46339941763515,-994.0717416764512,590.654147531581,450.7590931386636,479.3279485257626
33,-2538.7411025899537,-2719.178518411364,-1792.1311377090447,-59710.01329516899,-59710.01329516899,-59317.31735122727,-1796.8627439545553,-184.78609395949323,-855.600828387621,-20.929199610203312,-15314.262464719279,-1097.339194257649,-28.05728433249095,-1779.7592658128676
330,-1562.559868559391,-1599.7316690855525,-265629.0023134318,-256.2562062468792,-2191.5335042818233,248.96807312716066,-1282.45040241567,293.9428127313186,318.8114032665889,-1311.6209313272766,-1891.6116692317823,-736.8306695226219,-1503.9702654421815,222.6589073049003
331,-938.5864286229413,-938.5864954412347,-619.0300723012313,-43.87462501682019,464.05644312774734,-567.7206355102113,-835.95123344354,500.1442588304807,592.5004467127951,543.9164250105172,-835.4063584279919,573.8468237461029,-225.29678792762218,491.27386801985693
332,-1190.7868462406,-1188.3671529060584,242.33104574272667,-126.65547253800953,-2036.6205721252882,-922.2657282646098,-867.233363403956,-28.439807598776206,463.7604809701663,-854.0062273543385,-922.134687848029,544.4653074555727,558.7564511381963,462.53468304912957
333,-2330.388933571603,-2527.6104771435703,-63735223.20039202,-15671.980499411922,-15671.980499411922,-15579.107250918709,-15587.213484183721,137.20915130901082,119.18692175206867,-5401.690734116861,-1076.9812976049902,-276251306.05019736,940.9771144083488,726.5245570793036
334,-1233.3759429854633,-1229.1523209326124,-26419.83481200761,-106.38879623305654,-1431.1119806061106,47.62757324806893,81.13396819094157,131.48211258051967,-26419.83481200761,644.5872425547725,448.04387737220816,121.95441322088672,1561.7546192346754,1441.3851685171496
335,-962.4751514638755,-962.4757972804024,-961.6546351238679,-34.04042640696849,-33.67306962420599,1500.3582685034523,147.36503930688562,1542.7555936807544,143.1386555865722,740.0408014230827,122.22676383645864,-15731.047729049109,1477.856448437502,1542.6425415727938
336,-1521.7369229069004,-1964.4122267687667,-1528.9998736702732,-195.82145308924117,-2084.477874209413,-890.1995555098778,-1521.7369229633337,514.9505467891377,629.7516739968764,600.7566847013059,-664.5939246290993,-9.955008535496233,549.7703590210522,502.4231163038169
337,-1081.772617476323,-962.4410386304984,676.0923837196062,-1165.1213806044561,-20.115912045929797,-633.3548023307206,-1057.6299325263942,671.0226093113924,668.0296160756136,-685.6459258226366,-1057.8198559986263,702.3706974815216,673.428519883858,673.6740181312828
338,-1388.922463279123,-1389.1146131010828,-1314.7583181457499,-189.4623553529924,-203.34118123107442,-772.9089260075926,-1313.446110221929,417.41701795930743,462.46613225985794,-47507.266603450196,-741.6828644128494,459.23258621233526,425.301209537802,406.7811152928182
339,-2010.6065344223355,-2522.862202095738,-1727.2539039748438,-1418.939660135994,-1339.0173551553369,-1418.7088054502428,-1975.0350930932505,-1312.5849722839612,-1335.2621156834805,-2955.970847989298,-2373.475922599683,-1564.2516064530143,-1399.418302427141,-1962.9488288599134
34,-1164.1138915225258,-1164.122371154654,-1097.1810303566808,-230.53690419579803,39.90020736993719,-685.4702439018214,-965.6537038839418,242.19262903365956,335.23937983428175,305.22361439821617,-966.1642920086324,236.98505586533688,302.02127236000393,199.61933605515088
340,-943.3446198256682,102.24702378884515,56.46483941961711,918.5039291803764,923.0016812942706,1024.4658824007838,-884.1505261265168,911.5179415145083,943.1925385082011,1082.8261684886968,895.3121565129711,111.04174485243567,1071.4331810619012,1077.2434874697287
341,-763.4958969923363,-763.4959135565912,133.26592171922698,-2.4468896108100537,-2.0841263342423133,1255.724103896985,1177.4478427504707,1154.7742714421654,127.97961086255162,1264.0635924825647,-1008.4307396561719,122.29671811381002,1146.6451057757627,1132.2083550009925
342,-1818.8660941396072,-3316609.79825811,-2225.078026422342,80.67070712710569,-2208.127723892194,178.87439583821038,-2276.897374417212,237.88997277853997,366.92107797294665,-1552.0691618442963,-7829.212274904006,-767.4919863908591,218.14039828997954,216.17793246035245
343,-985.846282348243,-8978.92796585141,-905.4618797562365,668.250105827863,-1108.5691605991667,-482.6616140307665,-926.4858105222401,232.1291150498787,55.0102021116498,801.589913286309,-491.1449027763225,779.018878727014,-477.6172743141939,204.5177344975001
344,-1161.6340081473018,-1077.7929502288487,27.444019229815588,-119.51040843351313,-118.85789364990463,-1046.003222220792,-1053.5221813988628,27.483147732939287,727.0138287123656,-548.7291228359147,-594.6446110603985,39.676836854271556,696.6912393510819,664.0265080535448
345,-2329.7898133105246,-9735.479601253193,-160.22804407551556,-18615.618231394412,-18615.618231394412,-18504.583368712083,-153.58576698499382,-268.0373393280229,-895.0389900664379,-152.17756215205293,-2236.1192993663562,-1168.5672731261743,-277624.4417165019,-160.25580222787113
346,-1036.9758760442544,-1036.9759873267515,151.68668876696447,-52.4050928406435,-52.01268312223422,151.68309614062073,1650.0763072043856,150.82636448361183,1634.0118279146907,150.82838336241142,204.23783644458638,129.32495952965877,151.6799138202222,1653.9695525609582
347,-855.0332364464232,-855.0352366999767,-240.02829463280523,-1042.9161714861953,-1042.9161714486422,1586.1420041930105,151.37842368081144,151.36902720960725,137.7620896948833,150.59172294780294,151.60821625773164,-7230.574887024159,1555.1684357512454,1650.5946264629888
348,-1940.3887197382494,-1848.8493629420338,-1650.0853814680454,-2956.2659733079745,-2956.2659733079745,-2437.5324663625456,532.7892004691047,134.00082720248022,-515.6486238018755,536.2429705858796,-1526.063690078594,-636.9516834289134,332.58231216262106,526.7540783039037
349,-965.5592996757009,-820.2842695673742,-957.4744255815974,-28.950326037962107,-26.459579314153117,-556.4511464560936,-557.7348301693482,56.12350115345802,885.6624741195939,-161.88709909574197,-158.3262645545388,853.0414506102925,869.682955010288,698.5053470486067
35,-858.2380968078403,-3758.8148840856543,459.22757245216866,1.636092152797076,-2034.0387348032295,455.8809654534369,458.81126695409023,1020.3824991204754,1139.4910600722437,468.87008228499576,455.9351088284189,1145.505817244616,-319.9531854792112,1014.8675146994949
