cid,composition,white_added,second_exception 
532,p+r,False,False
532,l*r,True,False
532,l*p,False,False
532,p*r,True,False
532,l+r+p,False,False
532,l+r*p,False,False
532,l*r+p,True,False
532,l*p+r,False,False
532,l*r*p,False,False
533,l,False,False
533,p,False,False
533,r,False,False
533,l+p,False,False
533,l+r,True,False
533,p+r,False,False
533,l*r,True,False
533,l*p,False,False
533,p*r,True,False
533,l+r+p,False,False
533,l+r*p,False,False
533,l*r+p,True,False
533,l*p+r,True,False
533,l*r*p,True,True
534,l,False,False
534,p,False,False
534,r,False,False
534,l+p,False,False
534,l+r,False,False
534,p+r,False,False
534,l*r,True,False
534,l*p,True,False
534,p*r,False,False
534,l+r+p,True,False
534,l+r*p,False,False
534,l*r+p,True,False
534,l*p+r,False,False
534,l*r*p,False,False
535,l,False,False
535,p,False,False
535,r,False,False
535,l+p,False,False
535,l+r,False,False
535,p+r,False,False
535,l*r,False,False
535,l*p,False,False
535,p*r,False,False
535,l+r+p,False,False
535,l+r*p,False,False
535,l*r+p,False,False
535,l*p+r,True,False
535,l*r*p,True,True
536,l,False,False
536,p,False,False
536,r,False,False
536,l+p,False,False
536,l+r,False,False
536,p+r,False,False
536,l*r,False,False
536,l*p,True,False
536,p*r,False,False
536,l+r+p,True,False
536,l+r*p,False,False
536,l*r+p,False,False
536,l*p+r,False,False
536,l*r*p,True,False
537,l,False,False
537,p,False,False
537,r,False,False
537,l+p,False,False
537,l+r,False,False
537,p+r,False,False
537,l*r,True,True
537,l*p,False,False
537,p*r,True,True
537,l+r+p,False,False
537,l+r*p,False,False
537,l*r+p,False,False
537,l*p+r,True,False
537,l*r*p,True,True
538,l,False,False
538,p,False,False
538,r,False,False
538,l+p,False,False
538,l+r,True,False
538,p+r,False,False
538,l*r,True,False
538,l*p,False,False
538,p*r,False,False
538,l+r+p,False,False
538,l+r*p,False,False
538,l*r+p,False,False
538,l*p+r,False,False
538,l*r*p,True,False
539,l,False,False
539,p,False,False
539,r,False,False
539,l+p,False,False
539,l+r,False,False
539,p+r,False,False
539,l*r,True,False
539,l*p,False,False
539,p*r,False,False
539,l+r+p,False,False
539,l+r*p,False,False
539,l*r+p,False,False
539,l*p+r,True,False
539,l*r*p,False,False
540,l,False,False
540,p,False,False
540,r,False,False
540,l+p,True,False
540,l+r,False,False
540,p+r,False,False
540,l*r,True,True
540,l*p,False,False
540,p*r,True,False
540,l+r+p,False,False
540,l+r*p,False,False
540,l*r+p,False,False
540,l*p+r,False,False
540,l*r*p,False,False
541,l,False,False
541,p,False,False
541,r,False,False
541,l+p,True,False
541,l+r,False,False
541,p+r,False,False
541,l*r,True,False
541,l*p,True,False
541,p*r,False,False
541,l+r+p,False,False
541,l+r*p,False,False
541,l*r+p,False,False
541,l*p+r,False,False
541,l*r*p,True,False
542,l,False,False
542,p,False,False
542,r,False,False
542,l+p,False,False
542,l+r,False,False
542,p+r,True,False
542,l*r,True,False
542,l*p,False,False
542,p*r,False,False
542,l+r+p,False,False
542,l+r*p,False,False
542,l*r+p,True,False
542,l*p+r,True,False
542,l*r*p,True,False
543,l,False,False
543,p,True,False
543,r,False,False
543,l+p,False,False
543,l+r,True,False
543,p+r,True,False
543,l*r,True,False
543,l*p,True,True
543,p*r,False,False
543,l+r+p,False,False
543,l+r*p,False,False
543,l*r+p,True,False
543,l*p+r,True,True
543,l*r*p,True,True
544,l,False,False
544,p,False,False
544,r,False,False
544,l+p,False,False
544,l+r,False,False
544,p+r,False,False
544,l*r,False,False
544,l*p,True,False
544,p*r,False,False
544,l+r+p,False,False
544,l+r*p,False,False
544,l*r+p,False,False
544,l*p+r,True,False
544,l*r*p,True,False
545,l,False,False
545,p,False,False
545,r,False,False
545,l+p,False,False
545,l+r,False,False
545,p+r,False,False
545,l*r,True,False
545,l*p,True,False
545,p*r,False,False
545,l+r+p,False,False
545,l+r*p,False,False
545,l*r+p,True,False
545,l*p+r,False,False
545,l*r*p,True,False
546,l,False,False
546,p,False,False
546,r,False,False
546,l+p,False,False
546,l+r,False,False
546,p+r,False,False
546,l*r,True,False
546,l*p,False,False
546,p*r,False,False
546,l+r+p,False,False
546,l+r*p,False,False
546,l*r+p,False,False
546,l*p+r,True,False
546,l*r*p,False,False
547,l,False,False
547,p,False,False
547,r,False,False
547,l+p,False,False
547,l+r,False,False
547,p+r,False,False
547,l*r,False,False
547,l*p,False,False
547,p*r,False,False
547,l+r+p,True,False
547,l+r*p,False,False
547,l*r+p,True,False
547,l*p+r,False,False
547,l*r*p,False,False
548,l,False,False
548,p,False,False
548,r,False,False
548,l+p,False,False
548,l+r,False,False
548,p+r,False,False
548,l*r,False,False
548,l*p,True,False
548,p*r,False,False
548,l+r+p,True,True
548,l+r*p,False,False
548,l*r+p,False,False
548,l*p+r,True,False
548,l*r*p,True,False
549,l,False,False
549,p,False,False
549,r,True,False
549,l+p,False,False
549,l+r,True,False
549,p+r,False,False
549,l*r,True,False
549,l*p,True,True
549,p*r,False,False
549,l+r+p,True,False
549,l+r*p,False,False
549,l*r+p,True,False
549,l*p+r,False,False
549,l*r*p,False,False
550,l,False,False
550,p,False,False
550,r,False,False
550,l+p,False,False
550,l+r,False,False
550,p+r,False,False
550,l*r,False,False
550,l*p,False,False
550,p*r,False,False
550,l+r+p,False,False
550,l+r*p,False,False
550,l*r+p,False,False
550,l*p+r,True,False
550,l*r*p,False,False
551,l,False,False
551,p,False,False
551,r,False,False
551,l+p,False,False
551,l+r,True,False
551,p+r,False,False
551,l*r,True,False
551,l*p,False,False
551,p*r,False,False
551,l+r+p,False,False
551,l+r*p,False,False
551,l*r+p,False,False
551,l*p+r,True,False
551,l*r*p,True,True
552,l,False,False
552,p,False,False
552,r,False,False
552,l+p,False,False
552,l+r,False,False
552,p+r,False,False
552,l*r,False,False
552,l*p,False,False
552,p*r,False,False
552,l+r+p,False,False
552,l+r*p,False,False
552,l*r+p,True,False
552,l*p+r,False,False
552,l*r*p,False,False
553,l,False,False
553,p,False,False
553,r,False,False
553,l+p,False,False
553,l+r,True,False
553,p+r,True,False
553,l*r,True,False
553,l*p,False,False
553,p*r,False,False
553,l+r+p,True,False
553,l+r*p,False,False
553,l*r+p,False,False
553,l*p+r,False,False
553,l*r*p,True,False
554,l,False,False
554,p,False,False
554,r,False,False
554,l+p,False,False
554,l+r,False,False
554,p+r,False,False
554,l*r,False,False
554,l*p,False,False
554,p*r,False,False
554,l+r+p,False,False
554,l+r*p,False,False
554,l*r+p,False,False
554,l*p+r,True,False
554,l*r*p,False,False
555,l,False,False
555,p,False,False
555,r,False,False
555,l+p,True,False
555,l+r,True,False
555,p+r,False,False
555,l*r,False,False
555,l*p,True,True
555,p*r,False,False
555,l+r+p,True,False
555,l+r*p,False,False
555,l*r+p,True,False
555,l*p+r,True,True
555,l*r*p,False,False
556,l,False,False
556,p,False,False
556,r,False,False
556,l+p,False,False
556,l+r,True,False
556,p+r,False,False
556,l*r,True,False
556,l*p,True,False
556,p*r,False,False
556,l+r+p,False,False
556,l+r*p,True,False
556,l*r+p,False,False
556,l*p+r,False,False
556,l*r*p,False,False
557,l,False,False
557,p,True,False
557,r,False,False
557,l+p,False,False
557,l+r,False,False
557,p+r,False,False
557,l*r,True,False
557,l*p,True,False
557,p*r,True,False
557,l+r+p,False,False
557,l+r*p,True,False
557,l*r+p,False,False
557,l*p+r,True,False
557,l*r*p,True,False
558,l,False,False
558,p,False,False
558,r,False,False
558,l+p,False,False
558,l+r,False,False
558,p+r,False,False
558,l*r,False,False
558,l*p,True,True
558,p*r,False,False
558,l+r+p,True,False
558,l+r*p,False,False
558,l*r+p,False,False
558,l*p+r,False,False
558,l*r*p,True,False
559,l,False,False
559,p,False,False
559,r,False,False
559,l+p,False,False
559,l+r,False,False
559,p+r,False,False
559,l*r,True,False
559,l*p,False,False
559,p*r,False,False
559,l+r+p,False,False
559,l+r*p,False,False
559,l*r+p,False,False
559,l*p+r,True,True
559,l*r*p,True,False
560,l,False,False
560,p,False,False
560,r,False,False
560,l+p,False,False
560,l+r,False,False
560,p+r,False,False
560,l*r,True,False
560,l*p,True,False
560,p*r,False,False
560,l+r+p,False,False
560,l+r*p,False,False
560,l*r+p,False,False
560,l*p+r,True,False
560,l*r*p,True,False
561,l,False,False
561,p,False,False
561,r,False,False
561,l+p,False,False
561,l+r,False,False
561,p+r,False,False
561,l*r,False,False
561,l*p,False,False
561,p*r,False,False
561,l+r+p,True,False
561,l+r*p,False,False
561,l*r+p,False,False
561,l*p+r,True,False
561,l*r*p,False,False
562,l,False,False
562,p,False,False
562,r,False,False
562,l+p,False,False
562,l+r,False,False
562,p+r,False,False
562,l*r,False,False
562,l*p,True,False
562,p*r,False,False
562,l+r+p,False,False
562,l+r*p,False,False
562,l*r+p,False,False
562,l*p+r,False,False
562,l*r*p,False,False
563,l,False,False
563,p,False,False
563,r,False,False
563,l+p,False,False
563,l+r,False,False
563,p+r,False,False
563,l*r,False,False
563,l*p,True,False
563,p*r,False,False
563,l+r+p,False,False
563,l+r*p,False,False
563,l*r+p,False,False
563,l*p+r,True,False
563,l*r*p,True,False
564,l,False,False
564,p,False,False
564,r,False,False
564,l+p,False,False
564,l+r,False,False
564,p+r,True,True
564,l*r,False,False
564,l*p,True,False
564,p*r,False,False
564,l+r+p,False,False
564,l+r*p,False,False
564,l*r+p,False,False
564,l*p+r,True,False
564,l*r*p,False,False
565,l,False,False
565,p,False,False
565,r,False,False
565,l+p,False,False
565,l+r,False,False
565,p+r,False,False
565,l*r,True,False
565,l*p,False,False
565,p*r,False,False
565,l+r+p,True,False
565,l+r*p,False,False
565,l*r+p,True,False
565,l*p+r,False,False
565,l*r*p,False,False
566,l,False,False
566,p,False,False
566,r,False,False
566,l+p,False,False
566,l+r,False,False
566,p+r,False,False
566,l*r,True,False
566,l*p,False,False
566,p*r,False,False
566,l+r+p,False,False
566,l+r*p,False,False
566,l*r+p,False,False
566,l*p+r,True,False
566,l*r*p,False,False
567,l,False,False
567,p,False,False
567,r,False,False
567,l+p,False,False
567,l+r,True,False
567,p+r,True,False
567,l*r,False,False
567,l*p,False,False
567,p*r,False,False
567,l+r+p,False,False
567,l+r*p,False,False
567,l*r+p,False,False
567,l*p+r,True,True
567,l*r*p,False,False
568,l,False,False
568,p,False,False
568,r,False,False
568,l+p,False,False
568,l+r,False,False
568,p+r,False,False
568,l*r,True,False
568,l*p,True,False
568,p*r,False,False
568,l+r+p,True,False
568,l+r*p,False,False
568,l*r+p,False,False
568,l*p+r,True,False
568,l*r*p,True,False
569,l,False,False
569,p,False,False
569,r,False,False
569,l+p,False,False
569,l+r,False,False
569,p+r,False,False
569,l*r,True,False
569,l*p,False,False
569,p*r,False,False
569,l+r+p,True,False
569,l+r*p,False,False
569,l*r+p,False,False
569,l*p+r,True,False
569,l*r*p,True,True
570,l,False,False
570,p,False,False
570,r,False,False
570,l+p,False,False
570,l+r,False,False
570,p+r,False,False
570,l*r,True,False
570,l*p,False,False
570,p*r,False,False
570,l+r+p,False,False
570,l+r*p,False,False
570,l*r+p,True,False
570,l*p+r,False,False
570,l*r*p,True,True
571,l,False,False
571,p,False,False
571,r,False,False
571,l+p,True,False
571,l+r,True,False
571,p+r,False,False
571,l*r,True,False
571,l*p,False,False
571,p*r,False,False
571,l+r+p,False,False
571,l+r*p,True,False
571,l*r+p,False,False
571,l*p+r,False,False
571,l*r*p,True,True
572,l,False,False
572,p,False,False
572,r,False,False
572,l+p,False,False
572,l+r,True,False
572,p+r,False,False
572,l*r,False,False
572,l*p,True,False
572,p*r,False,False
572,l+r+p,False,False
572,l+r*p,False,False
572,l*r+p,False,False
572,l*p+r,True,False
572,l*r*p,False,False
573,l,False,False
573,p,False,False
573,r,False,False
573,l+p,True,False
573,l+r,False,False
573,p+r,True,True
573,l*r,True,True
573,l*p,True,False
573,p*r,False,False
573,l+r+p,False,False
573,l+r*p,False,False
573,l*r+p,True,False
573,l*p+r,False,False
573,l*r*p,True,True
574,l,False,False
574,p,False,False
574,r,False,False
574,l+p,False,False
574,l+r,True,False
574,p+r,False,False
574,l*r,False,False
574,l*p,True,False
574,p*r,True,False
574,l+r+p,False,False
574,l+r*p,False,False
574,l*r+p,False,False
574,l*p+r,True,False
574,l*r*p,True,True
575,l,False,False
575,p,False,False
575,r,False,False
575,l+p,False,False
575,l+r,False,False
575,p+r,False,False
575,l*r,True,False
575,l*p,True,False
575,p*r,True,False
575,l+r+p,True,False
575,l+r*p,False,False
575,l*r+p,False,False
575,l*p+r,False,False
575,l*r*p,True,False
576,l,False,False
576,p,False,False
576,r,False,False
576,l+p,False,False
576,l+r,False,False
576,p+r,False,False
576,l*r,True,False
576,l*p,True,False
576,p*r,False,False
576,l+r+p,False,False
576,l+r*p,False,False
576,l*r+p,False,False
576,l*p+r,False,False
576,l*r*p,False,False
577,l,False,False
577,p,False,False
577,r,False,False
577,l+p,False,False
577,l+r,False,False
577,p+r,False,False
577,l*r,False,False
577,l*p,True,False
577,p*r,False,False
577,l+r+p,True,False
577,l+r*p,False,False
577,l*r+p,False,False
577,l*p+r,False,False
577,l*r*p,True,False
578,l,False,False
578,p,True,False
578,r,False,False
578,l+p,False,False
578,l+r,False,False
578,p+r,False,False
578,l*r,False,False
578,l*p,False,False
578,p*r,False,False
578,l+r+p,False,False
578,l+r*p,False,False
578,l*r+p,False,False
578,l*p+r,False,False
578,l*r*p,False,False
579,l,False,False
579,p,False,False
579,r,False,False
579,l+p,False,False
579,l+r,False,False
579,p+r,True,False
579,l*r,False,False
579,l*p,False,False
579,p*r,False,False
579,l+r+p,False,False
579,l+r*p,False,False
579,l*r+p,False,False
579,l*p+r,False,False
579,l*r*p,False,False
580,l,False,False
580,p,False,False
580,r,False,False
580,l+p,False,False
580,l+r,False,False
580,p+r,False,False
580,l*r,False,False
580,l*p,False,False
580,p*r,False,False
580,l+r+p,True,False
580,l+r*p,False,False
580,l*r+p,False,False
580,l*p+r,True,False
580,l*r*p,False,False
581,l,False,False
581,p,False,False
581,r,False,False
581,l+p,False,False
581,l+r,False,False
581,p+r,False,False
581,l*r,True,False
581,l*p,True,False
581,p*r,False,False
581,l+r+p,False,False
581,l+r*p,False,False
581,l*r+p,True,False
581,l*p+r,False,False
581,l*r*p,True,False
582,l,False,False
582,p,False,False
582,r,False,False
582,l+p,False,False
582,l+r,True,False
582,p+r,False,False
582,l*r,False,False
582,l*p,True,False
582,p*r,False,False
582,l+r+p,True,False
582,l+r*p,False,False
582,l*r+p,False,False
582,l*p+r,True,False
582,l*r*p,False,False
583,l,False,False
583,p,False,False
583,r,False,False
583,l+p,False,False
583,l+r,True,False
583,p+r,False,False
583,l*r,True,False
583,l*p,True,True
583,p*r,True,True
583,l+r+p,False,False
583,l+r*p,True,True
583,l*r+p,False,False
583,l*p+r,True,False
583,l*r*p,True,False
584,l,False,False
584,p,False,False
584,r,False,False
584,l+p,False,False
584,l+r,False,False
584,p+r,False,False
584,l*r,False,False
584,l*p,True,False
584,p*r,True,True
584,l+r+p,False,False
584,l+r*p,False,False
584,l*r+p,True,False
584,l*p+r,True,True
584,l*r*p,True,False
585,l,False,False
585,p,False,False
585,r,True,False
585,l+p,True,False
585,l+r,True,False
585,p+r,False,False
585,l*r,True,True
585,l*p,False,False
585,p*r,False,False
585,l+r+p,False,False
585,l+r*p,False,False
585,l*r+p,True,True
585,l*p+r,False,False
585,l*r*p,True,True
586,l,False,False
586,p,False,False
586,r,False,False
586,l+p,False,False
586,l+r,False,False
586,p+r,False,False
586,l*r,True,False
586,l*p,False,False
586,p*r,False,False
586,l+r+p,False,False
586,l+r*p,False,False
586,l*r+p,False,False
586,l*p+r,False,False
586,l*r*p,True,True
587,l,False,False
587,p,False,False
587,r,False,False
587,l+p,False,False
587,l+r,True,False
587,p+r,False,False
587,l*r,True,False
587,l*p,True,False
587,p*r,True,False
587,l+r+p,True,False
587,l+r*p,True,True
587,l*r+p,True,False
587,l*p+r,True,False
587,l*r*p,True,True
588,l,False,False
588,p,True,False
588,r,False,False
588,l+p,False,False
588,l+r,False,False
588,p+r,False,False
588,l*r,False,False
588,l*p,True,False
588,p*r,True,False
588,l+r+p,False,False
588,l+r*p,False,False
588,l*r+p,False,False
588,l*p+r,False,False
588,l*r*p,True,True
589,l,False,False
589,p,False,False
589,r,False,False
589,l+p,False,False
589,l+r,True,False
589,p+r,False,False
589,l*r,True,False
589,l*p,True,False
589,p*r,False,False
589,l+r+p,False,False
589,l+r*p,False,False
589,l*r+p,False,False
589,l*p+r,False,False
589,l*r*p,False,False
590,l,False,False
590,p,False,False
590,r,False,False
590,l+p,False,False
590,l+r,False,False
590,p+r,False,False
590,l*r,False,False
590,l*p,False,False
590,p*r,False,False
590,l+r+p,False,False
590,l+r*p,False,False
590,l*r+p,False,False
590,l*p+r,False,False
590,l*r*p,False,False
591,l,False,False
591,p,False,False
591,r,False,False
591,l+p,False,False
591,l+r,False,False
591,p+r,False,False
591,l*r,False,False
591,l*p,False,False
591,p*r,False,False
591,l+r+p,False,False
591,l+r*p,True,False
591,l*r+p,False,False
591,l*p+r,False,False
591,l*r*p,False,False
592,l,False,False
592,p,False,False
592,r,False,False
592,l+p,False,False
592,l+r,True,False
592,p+r,False,False
592,l*r,False,False
592,l*p,True,False
592,p*r,True,False
592,l+r+p,True,False
592,l+r*p,False,False
592,l*r+p,False,False
592,l*p+r,True,False
592,l*r*p,False,False
593,l,False,False
593,p,False,False
593,r,False,False
593,l+p,False,False
593,l+r,False,False
593,p+r,False,False
593,l*r,False,False
593,l*p,False,False
593,p*r,False,False
593,l+r+p,False,False
593,l+r*p,False,False
593,l*r+p,False,False
593,l*p+r,True,False
593,l*r*p,True,False
594,l,False,False
594,p,False,False
594,r,False,False
594,l+p,False,False
594,l+r,False,False
594,p+r,True,False
594,l*r,False,False
594,l*p,False,False
594,p*r,True,False
594,l+r+p,False,False
594,l+r*p,False,False
594,l*r+p,True,False
594,l*p+r,True,False
594,l*r*p,False,False
595,l,False,False
595,p,False,False
595,r,False,False
595,l+p,False,False
595,l+r,True,False
595,p+r,False,False
595,l*r,False,False
595,l*p,False,False
595,p*r,False,False
595,l+r+p,False,False
595,l+r*p,False,False
595,l*r+p,False,False
595,l*p+r,True,False
595,l*r*p,True,False
596,l,False,False
596,p,False,False
596,r,False,False
596,l+p,False,False
596,l+r,False,False
596,p+r,False,False
596,l*r,True,False
596,l*p,True,False
596,p*r,False,False
596,l+r+p,True,False
596,l+r*p,False,False
596,l*r+p,False,False
596,l*p+r,False,False
596,l*r*p,True,False
597,l,False,False
597,p,False,False
597,r,True,False
597,l+p,False,False
597,l+r,False,False
597,p+r,False,False
597,l*r,False,False
597,l*p,True,False
597,p*r,False,False
597,l+r+p,False,False
597,l+r*p,False,False
597,l*r+p,True,False
597,l*p+r,False,False
597,l*r*p,False,False
598,l,False,False
598,p,False,False
598,r,False,False
598,l+p,False,False
598,l+r,True,False
598,p+r,True,False
598,l*r,True,False
598,l*p,False,False
598,p*r,False,False
598,l+r+p,False,False
598,l+r*p,False,False
598,l*r+p,False,False
598,l*p+r,True,False
598,l*r*p,True,False
599,l,False,False
599,p,False,False
599,r,False,False
599,l+p,False,False
599,l+r,True,False
599,p+r,False,False
599,l*r,True,False
599,l*p,True,False
599,p*r,False,False
599,l+r+p,True,False
599,l+r*p,False,False
599,l*r+p,True,False
599,l*p+r,False,False
599,l*r*p,True,False
600,l,False,False
600,p,True,False
600,r,False,False
600,l+p,False,False
600,l+r,False,False
600,p+r,False,False
600,l*r,False,False
600,l*p,True,True
600,p*r,False,False
600,l+r+p,True,False
600,l+r*p,False,False
600,l*r+p,False,False
600,l*p+r,False,False
600,l*r*p,True,False
601,l,False,False
601,p,False,False
601,r,False,False
601,l+p,False,False
601,l+r,False,False
601,p+r,False,False
601,l*r,True,False
601,l*p,False,False
601,p*r,False,False
601,l+r+p,False,False
601,l+r*p,True,False
601,l*r+p,False,False
601,l*p+r,True,False
601,l*r*p,False,False
602,l,False,False
602,p,False,False
602,r,False,False
602,l+p,False,False
602,l+r,False,False
602,p+r,False,False
602,l*r,False,False
602,l*p,False,False
602,p*r,False,False
602,l+r+p,True,False
602,l+r*p,False,False
602,l*r+p,False,False
602,l*p+r,False,False
602,l*r*p,False,False
603,l,False,False
603,p,False,False
603,r,True,False
603,l+p,False,False
603,l+r,True,False
603,p+r,False,False
603,l*r,True,False
603,l*p,False,False
603,p*r,False,False
603,l+r+p,True,False
603,l+r*p,False,False
603,l*r+p,False,False
603,l*p+r,False,False
603,l*r*p,False,False
604,l,False,False
604,p,False,False
604,r,False,False
604,l+p,False,False
604,l+r,False,False
604,p+r,False,False
604,l*r,False,False
604,l*p,False,False
604,p*r,False,False
604,l+r+p,False,False
604,l+r*p,False,False
604,l*r+p,True,False
604,l*p+r,False,False
604,l*r*p,True,False
605,l,False,False
605,p,False,False
605,r,False,False
605,l+p,False,False
605,l+r,True,False
605,p+r,False,False
605,l*r,True,False
605,l*p,True,False
605,p*r,False,False
605,l+r+p,True,True
605,l+r*p,False,False
605,l*r+p,False,False
605,l*p+r,True,False
605,l*r*p,True,False
606,l,False,False
606,p,False,False
606,r,False,False
606,l+p,False,False
606,l+r,False,False
606,p+r,False,False
606,l*r,False,False
606,l*p,False,False
606,p*r,False,False
606,l+r+p,False,False
606,l+r*p,False,False
606,l*r+p,True,False
606,l*p+r,True,False
606,l*r*p,True,False
607,l,False,False
607,p,False,False
607,r,False,False
607,l+p,False,False
607,l+r,False,False
607,p+r,False,False
607,l*r,True,False
607,l*p,False,False
607,p*r,False,False
607,l+r+p,False,False
607,l+r*p,False,False
607,l*r+p,False,False
607,l*p+r,False,False
607,l*r*p,False,False
608,l,False,False
608,p,False,False
608,r,False,False
608,l+p,True,False
608,l+r,False,False
608,p+r,False,False
608,l*r,True,False
608,l*p,False,False
608,p*r,False,False
608,l+r+p,False,False
608,l+r*p,False,False
608,l*r+p,False,False
608,l*p+r,False,False
608,l*r*p,True,False
609,l,False,False
609,p,False,False
609,r,False,False
609,l+p,False,False
609,l+r,True,False
609,p+r,False,False
609,l*r,False,False
609,l*p,False,False
609,p*r,False,False
609,l+r+p,False,False
609,l+r*p,False,False
609,l*r+p,False,False
609,l*p+r,False,False
609,l*r*p,False,False
610,l,False,False
610,p,False,False
610,r,False,False
610,l+p,False,False
610,l+r,True,False
610,p+r,False,False
610,l*r,True,False
610,l*p,True,False
610,p*r,False,False
610,l+r+p,True,False
610,l+r*p,True,False
610,l*r+p,False,False
610,l*p+r,False,False
610,l*r*p,False,False
611,l,False,False
611,p,False,False
611,r,False,False
611,l+p,False,False
611,l+r,True,False
611,p+r,False,False
611,l*r,True,False
611,l*p,False,False
611,p*r,True,False
611,l+r+p,False,False
611,l+r*p,True,False
611,l*r+p,True,False
611,l*p+r,True,False
611,l*r*p,True,False
612,l,False,False
612,p,False,False
612,r,False,False
612,l+p,False,False
612,l+r,False,False
612,p+r,False,False
612,l*r,True,False
612,l*p,True,False
612,p*r,False,False
612,l+r+p,False,False
612,l+r*p,False,False
612,l*r+p,False,False
612,l*p+r,False,False
612,l*r*p,True,False
613,l,False,False
613,p,False,False
613,r,False,False
613,l+p,False,False
613,l+r,False,False
613,p+r,False,False
613,l*r,False,False
613,l*p,False,False
613,p*r,True,False
613,l+r+p,False,False
613,l+r*p,False,False
613,l*r+p,False,False
613,l*p+r,True,False
613,l*r*p,False,False
614,l,False,False
614,p,False,False
614,r,False,False
614,l+p,False,False
614,l+r,False,False
614,p+r,False,False
614,l*r,True,False
614,l*p,True,True
614,p*r,False,False
614,l+r+p,False,False
614,l+r*p,True,False
614,l*r+p,False,False
614,l*p+r,True,False
614,l*r*p,False,False
615,l,False,False
615,p,False,False
615,r,True,False
615,l+p,False,False
615,l+r,True,False
615,p+r,False,False
615,l*r,False,False
615,l*p,False,False
615,p*r,False,False
615,l+r+p,False,False
615,l+r*p,False,False
615,l*r+p,False,False
615,l*p+r,True,False
615,l*r*p,True,False
616,l,False,False
616,p,False,False
616,r,False,False
616,l+p,False,False
616,l+r,True,False
616,p+r,False,False
616,l*r,True,False
616,l*p,False,False
616,p*r,False,False
616,l+r+p,True,False
616,l+r*p,False,False
616,l*r+p,True,False
616,l*p+r,False,False
616,l*r*p,True,False
617,l,False,False
617,p,False,False
617,r,False,False
617,l+p,True,False
617,l+r,False,False
617,p+r,False,False
617,l*r,True,False
617,l*p,True,False
617,p*r,True,False
617,l+r+p,True,False
617,l+r*p,True,False
617,l*r+p,False,False
617,l*p+r,False,False
617,l*r*p,True,False
618,l,False,False
618,p,False,False
618,r,False,False
618,l+p,False,False
618,l+r,False,False
618,p+r,False,False
618,l*r,True,False
618,l*p,False,False
618,p*r,False,False
618,l+r+p,False,False
618,l+r*p,False,False
618,l*r+p,True,False
618,l*p+r,True,False
618,l*r*p,False,False
619,l,False,False
619,p,False,False
619,r,False,False
619,l+p,False,False
619,l+r,False,False
619,p+r,False,False
619,l*r,True,False
619,l*p,True,False
619,p*r,False,False
619,l+r+p,False,False
619,l+r*p,False,False
619,l*r+p,False,False
619,l*p+r,True,False
619,l*r*p,False,False
620,l,False,False
620,p,False,False
620,r,False,False
620,l+p,False,False
620,l+r,True,False
620,p+r,False,False
620,l*r,True,False
620,l*p,False,False
620,p*r,False,False
620,l+r+p,False,False
620,l+r*p,True,False
620,l*r+p,False,False
620,l*p+r,False,False
620,l*r*p,True,False
621,l,False,False
621,p,False,False
621,r,False,False
621,l+p,False,False
621,l+r,True,False
621,p+r,False,False
621,l*r,False,False
621,l*p,False,False
621,p*r,False,False
621,l+r+p,False,False
621,l+r*p,False,False
621,l*r+p,False,False
621,l*p+r,True,True
621,l*r*p,False,False
622,l,False,False
622,p,False,False
622,r,False,False
622,l+p,False,False
622,l+r,True,False
622,p+r,True,False
622,l*r,False,False
622,l*p,True,False
622,p*r,False,False
622,l+r+p,False,False
622,l+r*p,False,False
622,l*r+p,False,False
622,l*p+r,False,False
622,l*r*p,True,True
623,l,False,False
623,p,False,False
623,r,False,False
623,l+p,False,False
623,l+r,True,False
623,p+r,False,False
623,l*r,True,False
623,l*p,False,False
623,p*r,True,True
623,l+r+p,False,False
623,l+r*p,True,True
623,l*r+p,False,False
623,l*p+r,True,False
623,l*r*p,True,False
624,l,False,False
624,p,False,False
624,r,False,False
624,l+p,False,False
624,l+r,True,False
624,p+r,False,False
624,l*r,True,False
624,l*p,True,False
624,p*r,False,False
624,l+r+p,True,False
624,l+r*p,False,False
624,l*r+p,False,False
624,l*p+r,True,True
624,l*r*p,True,True
625,l,False,False
625,p,False,False
625,r,False,False
625,l+p,False,False
625,l+r,False,False
625,p+r,False,False
625,l*r,False,False
625,l*p,True,False
625,p*r,False,False
625,l+r+p,False,False
625,l+r*p,False,False
625,l*r+p,False,False
625,l*p+r,True,False
625,l*r*p,True,True
626,l,False,False
626,p,False,False
626,r,False,False
626,l+p,False,False
626,l+r,False,False
626,p+r,False,False
626,l*r,True,False
626,l*p,False,False
626,p*r,False,False
626,l+r+p,True,False
626,l+r*p,False,False
626,l*r+p,False,False
626,l*p+r,True,False
626,l*r*p,False,False
627,l,False,False
627,p,False,False
627,r,False,False
627,l+p,False,False
627,l+r,False,False
627,p+r,False,False
627,l*r,False,False
627,l*p,False,False
627,p*r,False,False
627,l+r+p,True,False
627,l+r*p,False,False
627,l*r+p,False,False
627,l*p+r,False,False
627,l*r*p,True,False
628,l,False,False
628,p,False,False
628,r,False,False
628,l+p,False,False
628,l+r,False,False
628,p+r,False,False
628,l*r,True,False
628,l*p,True,False
628,p*r,False,False
628,l+r+p,False,False
628,l+r*p,True,False
628,l*r+p,True,False
628,l*p+r,False,False
628,l*r*p,True,False
629,l,False,False
629,p,False,False
629,r,False,False
629,l+p,False,False
629,l+r,False,False
629,p+r,True,False
